obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres,firemonth
103217,Melanerpes uropygialis,Aves,Piciformes,2019,11,18,-114.47458,32.90013,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
104572,Melanerpes uropygialis,Aves,Piciformes,2019,1,9,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
104591,Agelaius tricolor,Aves,Passeriformes,2017,4,29,-120.03971,35.353077,4,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2,3513,NA
105467,Empidonax traillii,Aves,Passeriformes,2019,9,21,-117.84601,34.471138,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2,15236,9
105735,Melanerpes uropygialis,Aves,Piciformes,2013,4,30,-114.48498,34.736954,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
105908,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,4,8,-114.50031,34.743107,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
106027,Melanerpes uropygialis,Aves,Piciformes,2013,8,16,-114.518524,34.757988,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
106660,Melanerpes uropygialis,Aves,Piciformes,2018,1,30,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
106857,Empidonax traillii,Aves,Passeriformes,2014,8,13,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
106983,Buteo swainsoni,Aves,Accipitriformes,2018,5,16,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
107073,Empidonax traillii,Aves,Passeriformes,2020,5,18,-117.840546,34.47288,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2,15236,9
107165,Buteo swainsoni,Aves,Accipitriformes,2018,4,8,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2,9258,6
107222,Melanerpes uropygialis,Aves,Piciformes,2013,10,19,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
107303,Melanerpes uropygialis,Aves,Piciformes,2015,2,13,-114.47458,32.90013,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
107546,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,2,9,-116.500097,33.302306,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2,26578,8
107546,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,2,9,-116.500097,33.302306,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2,8233,7
107784,Melanerpes uropygialis,Aves,Piciformes,1975,9,8,-114.46656,32.88192,6,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
107813,Melanerpes uropygialis,Aves,Piciformes,2011,11,23,-114.48251,34.733994,NA,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
107957,Melanerpes uropygialis,Aves,Piciformes,2013,6,20,-114.518524,34.757988,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
108801,Melanerpes uropygialis,Aves,Piciformes,1977,5,16,-114.46656,32.88192,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
108806,Melanerpes uropygialis,Aves,Piciformes,2010,5,8,-114.46656,32.88192,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
109085,Agelaius tricolor,Aves,Passeriformes,2020,4,14,-118.58986,34.774986,15,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,2,3533,NA
109322,Bombus crotchii,Insecta,Hymenoptera,2019,9,11,-116.480578,32.979444,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2,26578,8
109830,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,1,6,-116.526983,33.319938,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2,26578,8
109830,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,1,6,-116.526983,33.319938,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2,8233,7
111073,Colaptes chrysoides,Aves,Piciformes,2014,4,5,-115.55866,35.23258,2,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2,17466,9
111313,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,6,28,-116.55197,33.750604,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2,5702,7
111472,Melanerpes uropygialis,Aves,Piciformes,2019,2,21,-114.47692,32.903217,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
111483,Melanerpes uropygialis,Aves,Piciformes,2016,4,28,-114.4794,32.870274,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
111848,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,3,26,-116.429783,33.272062,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2,26578,8
111848,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,3,26,-116.429783,33.272062,NA,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,2,705,NA
111848,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,3,26,-116.429783,33.272062,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2,8233,7
112535,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,8,10,-116.568682,33.759296,NA,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2,5702,7
112699,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,5,12,-116.534391,33.045406,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2,26578,8
113050,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,3,6,-116.6823,33.961242,NA,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,2,3817,6
113063,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2013,2,18,-116.504441,33.381727,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2,8233,7
113063,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2013,2,18,-116.504441,33.381727,NA,HUMAN_OBSERVATION,COYOTE,2003,18704.78,506,2,7109,7
113128,Melanerpes uropygialis,Aves,Piciformes,2016,5,14,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
113151,Empidonax traillii,Aves,Passeriformes,2018,9,25,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
113279,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,3,28,-116.682453,33.913581,NA,HUMAN_OBSERVATION,VERBENIA,2004,3831.371,82,2,4028,7
113453,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,6,1,-116.418546,33.244097,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2,26578,8
113594,Empidonax traillii,Aves,Passeriformes,2013,5,26,-120.04013,35.35179,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2,3513,NA
113971,Empidonax traillii,Aves,Passeriformes,1973,9,14,-116.457825,34.120792,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2,18494,7
114772,Dipodomys ingens,Mammalia,Rodentia,2019,6,9,-119.620773,35.047931,NA,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,2,5370,6
114894,Agelaius tricolor,Aves,Passeriformes,2014,5,23,-118.38001,34.69632,25,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2,9258,6
115504,Melanerpes uropygialis,Aves,Piciformes,2020,8,21,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
115565,Melanerpes uropygialis,Aves,Piciformes,2013,3,6,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
115640,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,4,28,-118.06305,36.610775,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2,3820,2
115707,Agelaius tricolor,Aves,Passeriformes,2013,5,26,-119.48297,34.883465,NA,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,2,2836,NA
115783,Buteo swainsoni,Aves,Accipitriformes,2010,5,22,-115.50674,35.23213,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2,17466,9
116563,Buteo swainsoni,Aves,Accipitriformes,2019,4,14,-118.115,36.6939,1,HUMAN_OBSERVATION,MOFFAT,2018,1253.925,351,2,6644,5
116662,Buteo swainsoni,Aves,Accipitriformes,2014,5,31,-118.38001,34.69632,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2,9258,6
116755,Melanerpes uropygialis,Aves,Piciformes,2019,8,22,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
116831,Buteo swainsoni,Aves,Accipitriformes,2017,5,5,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
116870,Melanerpes uropygialis,Aves,Piciformes,2020,12,19,-114.45647,32.878094,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
116908,Buteo swainsoni,Aves,Accipitriformes,2010,3,23,-118.39457,34.72747,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2,9258,6
117208,Buteo swainsoni,Aves,Accipitriformes,2018,4,24,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2,9258,6
117245,Melanerpes uropygialis,Aves,Piciformes,2013,8,5,-114.47458,32.90013,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
117637,Melanerpes uropygialis,Aves,Piciformes,2003,7,7,-114.73027,32.70413,3,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2,3282,8
118143,Buteo swainsoni,Aves,Accipitriformes,2014,5,31,-118.38001,34.69632,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2,9258,6
118642,Empidonax traillii,Aves,Passeriformes,1998,5,24,-116.43512,33.2613,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2,26578,8
118642,Empidonax traillii,Aves,Passeriformes,1998,5,24,-116.43512,33.2613,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2,8233,7
118908,Melanerpes uropygialis,Aves,Piciformes,2016,3,20,-114.460205,32.87879,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
119113,Empidonax traillii,Aves,Passeriformes,2007,8,24,-118.035995,36.618904,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2,3820,2
119244,Agelaius tricolor,Aves,Passeriformes,2015,1,22,-118.58248,34.785824,50,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,2,3533,NA
119296,Buteo swainsoni,Aves,Accipitriformes,2016,4,30,-121.024,37.08,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
119388,Melanerpes uropygialis,Aves,Piciformes,1975,7,10,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
119675,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,10,-121.06279,37.046436,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
119944,Empidonax traillii,Aves,Passeriformes,2016,5,30,-120.04456,35.358074,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2,3513,NA
119998,Melanerpes uropygialis,Aves,Piciformes,2020,2,28,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
120433,Empidonax traillii,Aves,Passeriformes,2019,5,24,-117.84601,34.471138,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2,15236,9
120571,Melanerpes uropygialis,Aves,Piciformes,2020,3,15,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
120801,Gymnogyps californianus,Aves,Accipitriformes,2012,4,7,-119.38754,34.933525,11,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2,3267,4
120829,Empidonax traillii,Aves,Passeriformes,2014,8,27,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
120960,Agelaius tricolor,Aves,Passeriformes,2006,5,1,-121.0207,37.080807,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
121095,Agelaius tricolor,Aves,Passeriformes,1976,5,15,-117.84601,34.471138,4,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2,15236,9
121239,Empidonax traillii,Aves,Passeriformes,2013,8,16,-114.490326,34.739582,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
121243,Gymnogyps californianus,Aves,Accipitriformes,2018,6,19,-119.38664,34.931152,11,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2,3267,4
121341,Agelaius tricolor,Aves,Passeriformes,2019,4,2,-121.006966,37.055,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
121434,Buteo swainsoni,Aves,Accipitriformes,2019,6,7,-118.06407,36.605446,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2,3820,2
121440,Buteo swainsoni,Aves,Accipitriformes,2019,7,31,-119.4937,34.879036,1,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,2,2836,NA
121683,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,1,16,-114.68782,33.238113,2,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,2,5349,10
122274,Agelaius tricolor,Aves,Passeriformes,2016,1,30,-119.389336,34.93896,40,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2,3267,4
122452,Melanerpes uropygialis,Aves,Piciformes,2004,1,17,-114.54581,32.781933,NA,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2,5166,5
122477,Melanerpes uropygialis,Aves,Piciformes,2019,12,30,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
122520,Buteo swainsoni,Aves,Accipitriformes,2006,5,31,-121.0207,37.080807,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
122565,Melanerpes uropygialis,Aves,Piciformes,2010,12,13,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
122583,Melanerpes uropygialis,Aves,Piciformes,2016,2,14,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
122705,Melanerpes uropygialis,Aves,Piciformes,2015,10,25,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
122732,Agelaius tricolor,Aves,Passeriformes,2013,4,10,-119.431,34.953846,42,HUMAN_OBSERVATION,SODA,2005,449.4977,678,2,3409,6
122732,Agelaius tricolor,Aves,Passeriformes,2013,4,10,-119.431,34.953846,42,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,2,4610,7
123066,Empidonax traillii,Aves,Passeriformes,1999,5,12,-116.457825,34.120792,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2,18494,7
123241,Colaptes chrysoides,Aves,Piciformes,1996,7,18,-115.500404,35.23286,3,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2,17466,9
123243,Melanerpes uropygialis,Aves,Piciformes,2011,10,5,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
123310,Melanerpes uropygialis,Aves,Piciformes,2020,12,4,-114.47458,32.90013,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
123678,Empidonax traillii,Aves,Passeriformes,2018,9,22,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2,9258,6
123702,Melanerpes uropygialis,Aves,Piciformes,2019,3,18,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
124024,Melanerpes uropygialis,Aves,Piciformes,2016,2,13,-114.45976,32.879894,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
124031,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,1,3,-114.45786,32.874607,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
124284,Buteo swainsoni,Aves,Accipitriformes,2018,5,1,-120.633765,37.180799,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,2,2962,7
124306,Gopherus agassizii,Reptilia,Testudines,2010,4,12,-116.49841,33.275394,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2,26578,8
124306,Gopherus agassizii,Reptilia,Testudines,2010,4,12,-116.49841,33.275394,NA,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2,8233,7
124497,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,4,28,-116.444117,33.252485,NA,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2,26578,8
125276,Agelaius tricolor,Aves,Passeriformes,2017,3,12,-120.00539,35.34864,31,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2,3513,NA
125276,Agelaius tricolor,Aves,Passeriformes,2017,3,12,-120.00539,35.34864,31,HUMAN_OBSERVATION,SODA,2011,1533.496,974,2,6473,9
125429,Melanerpes uropygialis,Aves,Piciformes,2010,8,7,-114.48333,32.86661,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
125503,Empidonax traillii,Aves,Passeriformes,2018,9,6,-114.535,34.76573,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
125534,Empidonax traillii,Aves,Passeriformes,2017,8,22,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2,9258,6
125555,Melanerpes uropygialis,Aves,Piciformes,2012,5,5,-114.52883,32.763687,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2,5166,5
125976,Agelaius tricolor,Aves,Passeriformes,2017,3,26,-119.41129,34.945766,400,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2,3267,4
126006,Melanerpes uropygialis,Aves,Piciformes,2020,1,4,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
126282,Melanerpes uropygialis,Aves,Piciformes,2015,12,29,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
126361,Empidonax traillii,Aves,Passeriformes,1986,5,29,-116.457825,34.120792,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2,18494,7
126721,Melanerpes uropygialis,Aves,Piciformes,2019,11,19,-114.47458,32.90013,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
126798,Melanerpes uropygialis,Aves,Piciformes,1968,7,4,-114.55578,32.78925,NA,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2,5166,5
126902,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,10,-121.06279,37.046436,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
127395,Melanerpes uropygialis,Aves,Piciformes,2018,9,29,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
127482,Melanerpes uropygialis,Aves,Piciformes,2020,8,16,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
127674,Agelaius tricolor,Aves,Passeriformes,2014,5,23,-118.38001,34.69632,25,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2,9258,6
127734,Melanerpes uropygialis,Aves,Piciformes,2018,4,24,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
128374,Melanerpes uropygialis,Aves,Piciformes,2018,1,10,-114.69557,32.738663,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2,3282,8
128380,Melanerpes uropygialis,Aves,Piciformes,2015,4,6,-114.68859,33.24513,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,2,5349,10
129448,Melanerpes uropygialis,Aves,Piciformes,2012,3,19,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
129663,Colaptes chrysoides,Aves,Piciformes,2014,4,4,-115.55866,35.23258,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2,17466,9
129979,Melanerpes uropygialis,Aves,Piciformes,2018,12,28,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
130037,Melanerpes uropygialis,Aves,Piciformes,2011,10,8,-114.48818,32.864304,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
130045,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,4,30,-121.323395,37.437794,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,2,29881,10
130098,Buteo swainsoni,Aves,Accipitriformes,2018,4,1,-118.38001,34.69632,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2,9258,6
131178,Melanerpes uropygialis,Aves,Piciformes,2017,6,23,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
131335,Agelaius tricolor,Aves,Passeriformes,2006,5,31,-121.0207,37.080807,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
131391,Colaptes chrysoides,Aves,Piciformes,2014,5,24,-115.55866,35.23258,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2,17466,9
131468,Melanerpes uropygialis,Aves,Piciformes,2012,11,18,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
131607,Colaptes chrysoides,Aves,Piciformes,1995,5,28,-115.28279,35.126274,1,HUMAN_OBSERVATION,HACKBERRY COMPLEX 1,2005,63771.3,565,2,25865,6
132132,Melanerpes uropygialis,Aves,Piciformes,2020,1,11,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
132376,Melanerpes uropygialis,Aves,Piciformes,2016,5,14,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
132586,Empidonax traillii,Aves,Passeriformes,2012,9,9,-114.48251,34.733994,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
132759,Empidonax traillii,Aves,Passeriformes,1999,5,12,-116.457825,34.120792,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2,18494,7
132771,Melanerpes uropygialis,Aves,Piciformes,2015,3,23,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
132778,Melanerpes uropygialis,Aves,Piciformes,2011,7,14,-114.50981,34.75064,3,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
132799,Colaptes chrysoides,Aves,Piciformes,2011,11,19,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
133085,Agelaius tricolor,Aves,Passeriformes,2008,4,4,-121.03088,37.08312,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
133400,Empidonax traillii,Aves,Passeriformes,2014,5,30,-118.38001,34.69632,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2,9258,6
133524,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,5,15,-121.323395,37.437794,NA,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,2,29881,10
133572,Melanerpes uropygialis,Aves,Piciformes,2013,3,27,-114.69516,32.739243,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2,3282,8
133615,Melanerpes uropygialis,Aves,Piciformes,2014,12,31,-114.55578,32.78925,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2,5166,5
133680,Melanerpes uropygialis,Aves,Piciformes,2015,1,3,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
134102,Melanerpes uropygialis,Aves,Piciformes,2017,4,15,-114.45805,32.88137,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
134103,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,12,-120.89058,36.655308,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,2,6740,6
134230,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,2,9,-114.50981,34.75064,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
134743,Empidonax traillii,Aves,Passeriformes,2015,5,17,-114.58188,32.79258,5,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2,5166,5
134788,Melanerpes uropygialis,Aves,Piciformes,2009,4,26,-114.48917,34.73689,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
135001,Agelaius tricolor,Aves,Passeriformes,2006,3,4,-121.0207,37.080807,50,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
135014,Melanerpes uropygialis,Aves,Piciformes,2012,4,7,-114.45964,32.88135,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
135403,Melanerpes uropygialis,Aves,Piciformes,2019,4,30,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
135653,Agelaius tricolor,Aves,Passeriformes,2018,4,19,-121.323395,37.437794,NA,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,2,29881,10
136016,Buteo swainsoni,Aves,Accipitriformes,2006,5,11,-121.0207,37.080807,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2,3551,5
136053,Melanerpes uropygialis,Aves,Piciformes,2012,1,27,-114.48765,34.74276,NA,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
136082,Melanerpes uropygialis,Aves,Piciformes,2019,4,1,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
136140,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-119.5158,34.908245,1,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,2,2836,NA
136331,Melanerpes uropygialis,Aves,Piciformes,2011,11,29,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
136496,Melanerpes uropygialis,Aves,Piciformes,2013,3,21,-114.48498,34.736954,NA,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
136516,Buteo swainsoni,Aves,Accipitriformes,2019,8,2,-118.94668,34.99106,20,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,2,3679,6
136778,Melanerpes uropygialis,Aves,Piciformes,1973,12,18,-114.46656,32.88192,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
136999,Melanerpes uropygialis,Aves,Piciformes,2016,11,11,-114.47458,32.90013,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2,2937,NA
137361,Empidonax traillii,Aves,Passeriformes,2017,9,1,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2,4492,4
137703,Agelaius tricolor,Aves,Passeriformes,2015,1,22,-118.58248,34.785824,50,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,2,3533,NA
