County,FIPS,MapDate,DSCI
Fresno County,6019,20170926,21
Fresno County,6019,20171003,21
Fresno County,6019,20171010,21
Fresno County,6019,20171017,21
Fresno County,6019,20171024,22
Fresno County,6019,20171031,22
Fresno County,6019,20171107,22
Fresno County,6019,20171114,22
Fresno County,6019,20171121,22
Fresno County,6019,20171128,23
Fresno County,6019,20171205,52
Fresno County,6019,20171212,52
Fresno County,6019,20171219,52
Fresno County,6019,20171226,52
Fresno County,6019,20180102,52
Fresno County,6019,20180109,52
Fresno County,6019,20180116,52
Fresno County,6019,20180123,99
Fresno County,6019,20180130,192
Fresno County,6019,20180206,198
Fresno County,6019,20180213,260
Fresno County,6019,20180220,260
Fresno County,6019,20180227,260
Fresno County,6019,20180306,260
Fresno County,6019,20180313,256
Fresno County,6019,20180320,256
Fresno County,6019,20180327,170
Fresno County,6019,20180403,170
Fresno County,6019,20180410,136
Fresno County,6019,20180417,136
Fresno County,6019,20180424,136
Fresno County,6019,20180501,136
Fresno County,6019,20180508,136
Fresno County,6019,20180515,136
Fresno County,6019,20180522,136
Fresno County,6019,20180529,136
Fresno County,6019,20180605,136
Fresno County,6019,20180612,136
Fresno County,6019,20180619,136
Fresno County,6019,20180626,136
Fresno County,6019,20180703,136
Fresno County,6019,20180710,136
Fresno County,6019,20180717,136
Fresno County,6019,20180724,136
Fresno County,6019,20180731,136
Fresno County,6019,20180807,136
Fresno County,6019,20180814,136
Fresno County,6019,20180821,136
Fresno County,6019,20180828,136
Fresno County,6019,20180904,136
Fresno County,6019,20180911,136
Fresno County,6019,20180918,136
Fresno County,6019,20180925,136
Fresno County,6019,20181002,136
Fresno County,6019,20181009,115
Fresno County,6019,20181016,115
Fresno County,6019,20181023,115
Fresno County,6019,20181030,115
Fresno County,6019,20181106,144
Fresno County,6019,20181113,144
Fresno County,6019,20181120,147
Fresno County,6019,20181127,147
Fresno County,6019,20181204,122
Fresno County,6019,20181211,122
Fresno County,6019,20181218,122
Fresno County,6019,20181225,122
Fresno County,6019,20190101,122
Fresno County,6019,20190108,122
Fresno County,6019,20190115,122
Fresno County,6019,20190122,122
Fresno County,6019,20190129,47
Fresno County,6019,20190205,47
Fresno County,6019,20190212,47
Fresno County,6019,20190219,0
Fresno County,6019,20190226,0
Fresno County,6019,20190305,0
Fresno County,6019,20190312,0
Fresno County,6019,20190319,0
Fresno County,6019,20190326,0
Fresno County,6019,20190402,0
Fresno County,6019,20190409,0
Fresno County,6019,20190416,0
Fresno County,6019,20190423,0
Fresno County,6019,20190430,0
Fresno County,6019,20190507,0
Fresno County,6019,20190514,0
Fresno County,6019,20190521,0
Fresno County,6019,20190528,0
Fresno County,6019,20190604,0
Fresno County,6019,20190611,0
Fresno County,6019,20190618,0
Fresno County,6019,20190625,0
Fresno County,6019,20190702,0
Fresno County,6019,20190709,0
Fresno County,6019,20190716,0
Fresno County,6019,20190723,0
Fresno County,6019,20190730,0
Fresno County,6019,20190806,0
Fresno County,6019,20190813,0
Fresno County,6019,20190820,0
Fresno County,6019,20190827,0
Fresno County,6019,20190903,0
Fresno County,6019,20190910,0
Fresno County,6019,20190917,0
Fresno County,6019,20190924,0
Fresno County,6019,20191001,0
Fresno County,6019,20191008,0
Fresno County,6019,20191015,38
Fresno County,6019,20191022,39
Fresno County,6019,20191029,39
Fresno County,6019,20191105,39
Fresno County,6019,20191112,100
Fresno County,6019,20191119,100
Fresno County,6019,20191126,100
Fresno County,6019,20191203,100
Fresno County,6019,20191210,0
Fresno County,6019,20191217,0
Fresno County,6019,20191224,0
Fresno County,6019,20191231,0
Fresno County,6019,20200107,0
Fresno County,6019,20200114,0
Fresno County,6019,20200121,0
Fresno County,6019,20200128,95
Fresno County,6019,20200204,95
Fresno County,6019,20200211,156
Fresno County,6019,20200218,156
Fresno County,6019,20200225,158
Fresno County,6019,20200303,171
Fresno County,6019,20200310,188
Fresno County,6019,20200317,188
Fresno County,6019,20200324,188
Fresno County,6019,20200331,190
Fresno County,6019,20200407,190
Fresno County,6019,20200414,160
Fresno County,6019,20200421,160
Fresno County,6019,20200428,160
Fresno County,6019,20200505,160
Fresno County,6019,20200512,160
Fresno County,6019,20200519,160
Fresno County,6019,20200526,160
Fresno County,6019,20200602,160
Fresno County,6019,20200609,159
Fresno County,6019,20200616,159
Fresno County,6019,20200623,159
Fresno County,6019,20200630,159
Fresno County,6019,20200707,159
Fresno County,6019,20200714,159
Fresno County,6019,20200721,159
Fresno County,6019,20200728,159
Fresno County,6019,20200804,159
Fresno County,6019,20200811,159
Fresno County,6019,20200818,159
Fresno County,6019,20200825,159
Fresno County,6019,20200901,159
Fresno County,6019,20200908,157
Fresno County,6019,20200915,159
Fresno County,6019,20200922,159
Fresno County,6019,20200929,160
Fresno County,6019,20201006,160
Fresno County,6019,20201013,160
Fresno County,6019,20201020,160
Fresno County,6019,20201027,160
Fresno County,6019,20201103,160
Fresno County,6019,20201110,160
Fresno County,6019,20201117,160
Fresno County,6019,20201124,221
Fresno County,6019,20201201,221
Fresno County,6019,20201208,260
Fresno County,6019,20201215,260
Fresno County,6019,20201222,260
Fresno County,6019,20201229,260
Imperial County,6025,20000104,23
Imperial County,6025,20000111,100
Imperial County,6025,20000118,100
Imperial County,6025,20000125,100
Imperial County,6025,20000201,100
Imperial County,6025,20000208,100
Imperial County,6025,20000215,100
Imperial County,6025,20000222,100
Imperial County,6025,20000229,102
Imperial County,6025,20000307,101
Imperial County,6025,20000314,76
Imperial County,6025,20000321,76
Imperial County,6025,20000328,78
Imperial County,6025,20000404,76
Imperial County,6025,20000411,76
Imperial County,6025,20000418,94
Imperial County,6025,20000425,0
Imperial County,6025,20000502,0
Imperial County,6025,20000509,0
Imperial County,6025,20000516,0
Imperial County,6025,20000523,0
Imperial County,6025,20000530,0
Imperial County,6025,20000606,0
Imperial County,6025,20000613,0
Imperial County,6025,20000620,0
Imperial County,6025,20000627,0
Imperial County,6025,20000704,0
Imperial County,6025,20000711,0
Imperial County,6025,20000718,0
Imperial County,6025,20000725,0
Imperial County,6025,20000801,0
Imperial County,6025,20000808,14
Imperial County,6025,20000815,100
Imperial County,6025,20000822,100
Imperial County,6025,20000829,99
Imperial County,6025,20000905,99
Imperial County,6025,20000912,99
Imperial County,6025,20000919,99
Imperial County,6025,20000926,99
Imperial County,6025,20001003,99
Imperial County,6025,20001010,99
Imperial County,6025,20001017,100
Imperial County,6025,20001024,90
Imperial County,6025,20001031,0
Imperial County,6025,20001107,0
Imperial County,6025,20001114,0
Imperial County,6025,20001121,0
Imperial County,6025,20001128,0
Imperial County,6025,20001205,0
Imperial County,6025,20001212,0
Imperial County,6025,20001219,0
Imperial County,6025,20001226,0
Imperial County,6025,20010102,0
Imperial County,6025,20010109,0
Imperial County,6025,20010116,0
Imperial County,6025,20010123,0
Imperial County,6025,20010130,0
Imperial County,6025,20010206,0
Imperial County,6025,20010213,0
Imperial County,6025,20010220,0
Imperial County,6025,20010227,0
Imperial County,6025,20010306,0
Imperial County,6025,20010313,0
Imperial County,6025,20010320,0
Imperial County,6025,20010327,0
Imperial County,6025,20010403,0
Imperial County,6025,20010410,0
Imperial County,6025,20010417,0
Imperial County,6025,20010424,0
Imperial County,6025,20010501,0
Imperial County,6025,20010508,0
Imperial County,6025,20010515,0
Imperial County,6025,20010522,0
Imperial County,6025,20010529,0
Imperial County,6025,20010605,0
Imperial County,6025,20010612,0
Imperial County,6025,20010619,0
Imperial County,6025,20010626,0
Imperial County,6025,20010703,0
Imperial County,6025,20010710,0
Imperial County,6025,20010717,0
Imperial County,6025,20010724,0
Imperial County,6025,20010731,0
Imperial County,6025,20010807,0
Imperial County,6025,20010814,0
Imperial County,6025,20010821,0
Imperial County,6025,20010828,0
Imperial County,6025,20010904,0
Imperial County,6025,20010911,0
Imperial County,6025,20010918,0
Imperial County,6025,20010925,0
Imperial County,6025,20011002,0
Imperial County,6025,20011009,0
Imperial County,6025,20011016,0
Imperial County,6025,20011023,0
Imperial County,6025,20011030,0
Imperial County,6025,20011106,0
Imperial County,6025,20011113,0
Imperial County,6025,20011120,0
Imperial County,6025,20011127,0
Imperial County,6025,20011204,0
Imperial County,6025,20011211,0
Imperial County,6025,20011218,0
Imperial County,6025,20011225,0
Imperial County,6025,20020101,0
Imperial County,6025,20020108,0
Imperial County,6025,20020115,0
Imperial County,6025,20020122,0
Imperial County,6025,20020129,0
Imperial County,6025,20020205,70
Imperial County,6025,20020212,100
Imperial County,6025,20020219,100
Imperial County,6025,20020226,100
Imperial County,6025,20020305,100
Imperial County,6025,20020312,100
Imperial County,6025,20020319,100
Imperial County,6025,20020326,104
Imperial County,6025,20020402,199
Imperial County,6025,20020409,258
Imperial County,6025,20020416,300
Imperial County,6025,20020423,300
Imperial County,6025,20020430,300
Imperial County,6025,20020507,300
Imperial County,6025,20020514,300
Imperial County,6025,20020521,300
Imperial County,6025,20020528,300
Imperial County,6025,20020604,300
Imperial County,6025,20020611,300
Imperial County,6025,20020618,300
Imperial County,6025,20020625,300
Imperial County,6025,20020702,300
Imperial County,6025,20020709,305
Imperial County,6025,20020716,400
Imperial County,6025,20020723,400
Imperial County,6025,20020730,400
Imperial County,6025,20020806,400
Imperial County,6025,20020813,400
Imperial County,6025,20020820,400
Imperial County,6025,20020827,400
Imperial County,6025,20020903,400
Imperial County,6025,20020910,400
Imperial County,6025,20020917,400
Imperial County,6025,20020924,400
Imperial County,6025,20021001,400
Imperial County,6025,20021008,400
Imperial County,6025,20021015,400
Imperial County,6025,20021022,400
Imperial County,6025,20021029,400
Imperial County,6025,20021105,400
Imperial County,6025,20021112,400
Imperial County,6025,20021119,400
Imperial County,6025,20021126,400
Imperial County,6025,20021203,377
Imperial County,6025,20021210,379
Imperial County,6025,20021217,376
Imperial County,6025,20021224,378
Imperial County,6025,20021231,377
Imperial County,6025,20030107,374
Imperial County,6025,20030114,374
Imperial County,6025,20030121,375
Imperial County,6025,20030128,389
Imperial County,6025,20030204,389
Imperial County,6025,20030211,385
Imperial County,6025,20030218,282
Imperial County,6025,20030225,284
Imperial County,6025,20030304,214
Imperial County,6025,20030311,249
Imperial County,6025,20030318,209
Imperial County,6025,20030325,204
Imperial County,6025,20030401,203
Imperial County,6025,20030408,209
Imperial County,6025,20030415,184
Imperial County,6025,20030422,195
Imperial County,6025,20030429,192
Imperial County,6025,20030506,199
Imperial County,6025,20030513,192
Imperial County,6025,20030520,193
Imperial County,6025,20030527,191
Imperial County,6025,20030603,198
Imperial County,6025,20030610,190
Imperial County,6025,20030617,194
Imperial County,6025,20030624,187
Imperial County,6025,20030701,189
Imperial County,6025,20030708,175
Imperial County,6025,20030715,162
Imperial County,6025,20030722,162
Imperial County,6025,20030729,144
Imperial County,6025,20030805,160
Imperial County,6025,20030812,153
Imperial County,6025,20030819,153
Imperial County,6025,20030826,150
Imperial County,6025,20030902,193
Imperial County,6025,20030909,167
Imperial County,6025,20030916,183
Imperial County,6025,20030923,187
Imperial County,6025,20030930,172
Imperial County,6025,20031007,185
Imperial County,6025,20031014,177
Imperial County,6025,20031021,186
Imperial County,6025,20031028,188
Imperial County,6025,20031104,190
Imperial County,6025,20031111,187
Imperial County,6025,20031118,188
Imperial County,6025,20031125,189
Imperial County,6025,20031202,188
Imperial County,6025,20031209,183
Imperial County,6025,20031216,187
Imperial County,6025,20031223,191
Imperial County,6025,20031230,186
Imperial County,6025,20040106,186
Imperial County,6025,20040113,187
Imperial County,6025,20040120,179
Imperial County,6025,20040127,174
Imperial County,6025,20040203,174
Imperial County,6025,20040210,174
Imperial County,6025,20040217,174
Imperial County,6025,20040224,174
Imperial County,6025,20040302,174
Imperial County,6025,20040309,174
Imperial County,6025,20040316,174
Imperial County,6025,20040323,174
Imperial County,6025,20040330,174
Imperial County,6025,20040406,171
Imperial County,6025,20040413,169
Imperial County,6025,20040420,169
Imperial County,6025,20040427,169
Imperial County,6025,20040504,200
Imperial County,6025,20040511,200
Imperial County,6025,20040518,200
Imperial County,6025,20040525,200
Imperial County,6025,20040601,200
Imperial County,6025,20040608,200
Imperial County,6025,20040615,200
Imperial County,6025,20040622,200
Imperial County,6025,20040629,200
Imperial County,6025,20040706,200
Imperial County,6025,20040713,200
Imperial County,6025,20040720,200
Imperial County,6025,20040727,200
Imperial County,6025,20040803,200
Imperial County,6025,20040810,200
Imperial County,6025,20040817,275
Imperial County,6025,20040824,275
Imperial County,6025,20040831,275
Imperial County,6025,20040907,275
Imperial County,6025,20040914,275
Imperial County,6025,20040921,275
Imperial County,6025,20040928,275
Imperial County,6025,20041005,275
Imperial County,6025,20041012,275
Imperial County,6025,20041019,275
Imperial County,6025,20041026,275
Imperial County,6025,20041102,275
Imperial County,6025,20041109,272
Imperial County,6025,20041116,272
Imperial County,6025,20041123,272
Imperial County,6025,20041130,272
Imperial County,6025,20041207,200
Imperial County,6025,20041214,200
Imperial County,6025,20041221,200
Imperial County,6025,20041228,200
Imperial County,6025,20050104,162
Imperial County,6025,20050111,120
Imperial County,6025,20050118,119
Imperial County,6025,20050125,118
Imperial County,6025,20050201,118
Imperial County,6025,20050208,118
Imperial County,6025,20050215,61
Imperial County,6025,20050222,61
Imperial County,6025,20050301,0
Imperial County,6025,20050308,0
Imperial County,6025,20050315,0
Imperial County,6025,20050322,0
Imperial County,6025,20050329,0
Imperial County,6025,20050405,0
Imperial County,6025,20050412,0
Imperial County,6025,20050419,0
Imperial County,6025,20050426,0
Imperial County,6025,20050503,0
Imperial County,6025,20050510,0
Imperial County,6025,20050517,0
Imperial County,6025,20050524,0
Imperial County,6025,20050531,0
Imperial County,6025,20050607,0
Imperial County,6025,20050614,0
Imperial County,6025,20050621,0
Imperial County,6025,20050628,0
Imperial County,6025,20050705,0
Imperial County,6025,20050712,0
Imperial County,6025,20050719,0
Imperial County,6025,20050726,0
Imperial County,6025,20050802,0
Imperial County,6025,20050809,0
Imperial County,6025,20050816,0
Imperial County,6025,20050823,0
Imperial County,6025,20050830,0
Imperial County,6025,20050906,0
Imperial County,6025,20050913,0
Imperial County,6025,20050920,0
Imperial County,6025,20050927,0
Imperial County,6025,20051004,0
Imperial County,6025,20051011,0
Imperial County,6025,20051018,0
Imperial County,6025,20051025,0
Imperial County,6025,20051101,0
Imperial County,6025,20051108,0
Imperial County,6025,20051115,0
Imperial County,6025,20051122,0
Imperial County,6025,20051129,0
Imperial County,6025,20051206,0
Imperial County,6025,20051213,0
Imperial County,6025,20051220,0
Imperial County,6025,20051227,0
Imperial County,6025,20060103,14
Imperial County,6025,20060110,52
Imperial County,6025,20060117,44
Imperial County,6025,20060124,44
Imperial County,6025,20060131,44
Imperial County,6025,20060207,100
Imperial County,6025,20060214,100
Imperial County,6025,20060221,100
Imperial County,6025,20060228,100
