FID,species,class,order,year,month,day,decimalLongitude,decimalLatitude,individualCount,basisOfRecord,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
163546,Empidonax traillii,Aves,Passeriformes,1990,9,22,-116.45965,34.121082,3,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
163801,Melanerpes uropygialis,Aves,Piciformes,2020,12,27,-114.47458,32.90013,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
163921,Melanerpes uropygialis,Aves,Piciformes,2011,6,1,-114.48818,32.864304,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
163926,Empidonax traillii,Aves,Passeriformes,1972,8,27,-116.457825,34.120792,5,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
164374,Melanerpes uropygialis,Aves,Piciformes,1973,12,18,-114.46656,32.88192,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
164642,Melanerpes uropygialis,Aves,Piciformes,2015,11,14,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
164889,Empidonax traillii,Aves,Passeriformes,1972,8,27,-116.457825,34.120792,5,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
164915,Melanerpes uropygialis,Aves,Piciformes,1996,1,5,-114.46656,32.88192,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
165029,Agelaius tricolor,Aves,Passeriformes,1993,4,23,-119.48297,34.883465,500,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,2000,2836
165650,Empidonax traillii,Aves,Passeriformes,2019,8,11,-117.840546,34.47288,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
165764,Melanerpes uropygialis,Aves,Piciformes,2019,1,8,-114.73027,32.707115,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
166046,Melanerpes uropygialis,Aves,Piciformes,2010,8,7,-114.48333,32.86661,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
166078,Buteo swainsoni,Aves,Accipitriformes,2013,4,10,-119.431,34.953846,1,HUMAN_OBSERVATION,SODA,2005,449.4977,678,2000,3409
166078,Buteo swainsoni,Aves,Accipitriformes,2013,4,10,-119.431,34.953846,1,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,2000,4610
166198,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,3,1,-114.50981,34.75064,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
166247,Empidonax traillii,Aves,Passeriformes,1994,5,7,-116.45965,34.121082,0,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
166440,Melanerpes uropygialis,Aves,Piciformes,2013,11,16,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
166492,Buteo swainsoni,Aves,Accipitriformes,2017,4,7,-118.0618,36.60204,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2000,3820
166556,Gymnogyps californianus,Aves,Accipitriformes,2019,10,9,-119.389046,34.91949,8,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
166579,Buteo swainsoni,Aves,Accipitriformes,2012,5,19,-121.024,37.08,5,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
166701,Buteo swainsoni,Aves,Accipitriformes,2012,4,17,-114.48498,34.736954,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
166799,Agelaius tricolor,Aves,Passeriformes,2019,4,17,-118.34545,34.674374,3,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
166941,Empidonax traillii,Aves,Passeriformes,2018,9,22,-117.840546,34.47288,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
167067,Empidonax traillii,Aves,Passeriformes,2015,5,17,-114.58188,32.79258,5,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
167211,Empidonax traillii,Aves,Passeriformes,2016,5,25,-116.436646,32.977886,2,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
167605,Melanerpes uropygialis,Aves,Piciformes,1975,9,8,-114.46656,32.88192,6,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
167931,Riparia riparia,Aves,Passeriformes,2012,9,9,-114.48251,34.733994,3,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
167968,Melanerpes uropygialis,Aves,Piciformes,2013,1,24,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
168251,Empidonax traillii,Aves,Passeriformes,2014,5,18,-120.03971,35.353077,2,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
168327,Melanerpes uropygialis,Aves,Piciformes,2006,12,15,-114.48251,34.733994,0,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
168365,Riparia riparia,Aves,Passeriformes,1990,5,2,-114.46656,32.88192,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
168633,Colaptes chrysoides,Aves,Piciformes,2011,12,5,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
168647,Agelaius tricolor,Aves,Passeriformes,2010,4,22,-119.54531,35.029774,100,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,2000,5370
169231,Agelaius tricolor,Aves,Passeriformes,2008,5,14,-121.03088,37.08312,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
169546,Melanerpes uropygialis,Aves,Piciformes,2017,2,22,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
169899,Melanerpes uropygialis,Aves,Piciformes,2020,10,16,-114.69557,32.738663,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
169946,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,4,8,-114.50031,34.743107,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
170503,Melanerpes uropygialis,Aves,Piciformes,2015,9,26,-114.45963,32.87948,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
170770,Melanerpes uropygialis,Aves,Piciformes,2012,11,12,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
171015,Melanerpes uropygialis,Aves,Piciformes,2017,11,3,-114.45976,32.879894,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
171073,Melanerpes uropygialis,Aves,Piciformes,2015,1,3,-114.45733,32.885647,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
171243,Melanerpes uropygialis,Aves,Piciformes,2019,1,16,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
171370,Melanerpes uropygialis,Aves,Piciformes,2015,4,13,-114.665695,33.237083,2,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,2000,5349
171499,Buteo swainsoni,Aves,Accipitriformes,2019,4,14,-121.006966,37.055,3,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
171643,Melanerpes uropygialis,Aves,Piciformes,2016,4,6,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
171711,Buteo swainsoni,Aves,Accipitriformes,2017,8,22,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
171781,Empidonax traillii,Aves,Passeriformes,2015,8,13,-118.065125,36.608414,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2000,3820
171815,Empidonax traillii,Aves,Passeriformes,2014,5,23,-120.044,35.358047,3,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
171989,Melanerpes uropygialis,Aves,Piciformes,2013,8,5,-114.47458,32.90013,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
172027,Melanerpes uropygialis,Aves,Piciformes,2016,10,23,-114.45976,32.879894,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
172132,Agelaius tricolor,Aves,Passeriformes,2015,4,13,-118.58248,34.785824,60,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,2000,3533
172188,Colaptes chrysoides,Aves,Piciformes,2016,4,24,-115.55866,35.23258,2,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
172289,Gymnogyps californianus,Aves,Accipitriformes,2016,3,25,-119.48297,34.883465,5,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,2000,2836
172858,Agelaius tricolor,Aves,Passeriformes,2017,3,18,-119.41489,34.946533,15,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
172908,Empidonax traillii,Aves,Passeriformes,2014,5,21,-120.044,35.358047,2,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
173010,Melanerpes uropygialis,Aves,Piciformes,2016,10,24,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
173016,Agelaius tricolor,Aves,Passeriformes,2006,5,24,-121.0207,37.080807,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
173229,Melanerpes uropygialis,Aves,Piciformes,2016,12,8,-114.48251,34.733994,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
173233,Agelaius tricolor,Aves,Passeriformes,2014,5,23,-118.38001,34.69632,3,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
173566,Empidonax traillii,Aves,Passeriformes,2001,9,9,-116.45965,34.121082,0,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
173652,Melanerpes uropygialis,Aves,Piciformes,2018,4,24,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
174014,Empidonax traillii,Aves,Passeriformes,2020,7,20,-114.46097,32.876220000000004,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
174130,Melanerpes uropygialis,Aves,Piciformes,2019,12,30,-114.48765,34.74276,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
174161,Buteo swainsoni,Aves,Accipitriformes,2014,4,5,-115.55866,35.23258,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
174298,Melanerpes uropygialis,Aves,Piciformes,2016,12,8,-114.48251,34.733994,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
174320,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,2,9,-114.50981,34.75064,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
174448,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,1,21,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
174540,Melanerpes uropygialis,Aves,Piciformes,2011,8,2,-114.50981,34.75064,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
174603,Melanerpes uropygialis,Aves,Piciformes,2020,8,2,-114.46097,32.876220000000004,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
174626,Melanerpes uropygialis,Aves,Piciformes,2010,9,30,-114.45932,32.88043,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
174877,Empidonax traillii,Aves,Passeriformes,2005,6,11,-114.48679,34.71831,0,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
175129,Empidonax traillii,Aves,Passeriformes,2020,5,20,-120.03971,35.353077,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
175342,Agelaius tricolor,Aves,Passeriformes,2019,4,11,-119.57213,35.04754,0,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,2000,5370
175911,Agelaius tricolor,Aves,Passeriformes,2005,11,18,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
175918,Melanerpes uropygialis,Aves,Piciformes,2019,12,12,-114.47458,32.90013,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
175979,Melanerpes uropygialis,Aves,Piciformes,2020,1,11,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
176101,Melanerpes uropygialis,Aves,Piciformes,2011,2,16,-114.46656,32.88192,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
176204,Gymnogyps californianus,Aves,Accipitriformes,2018,9,29,-119.39079,34.91873,6,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
176450,Melanerpes uropygialis,Aves,Piciformes,2019,12,24,-114.485,32.89994,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
176727,Melanerpes uropygialis,Aves,Piciformes,1993,5,1,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
176988,Haliaeetus leucocephalus,Aves,Accipitriformes,2010,2,13,-118.035995,36.618904,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2000,3820
177138,Agelaius tricolor,Aves,Passeriformes,2008,5,2,-121.03088,37.08312,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
177192,Melanerpes uropygialis,Aves,Piciformes,2017,8,22,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
177194,Empidonax traillii,Aves,Passeriformes,2019,9,5,-117.840546,34.47288,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
177360,Agelaius tricolor,Aves,Passeriformes,2011,5,3,-118.39457,34.72747,3,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
177546,Melanerpes uropygialis,Aves,Piciformes,2018,2,1,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
177548,Agelaius tricolor,Aves,Passeriformes,2015,10,24,-120.83253,36.512997,1,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,2000,4026
177608,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-119.5158,34.908245,1,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,2000,2836
177690,Empidonax traillii,Aves,Passeriformes,2002,5,29,-116.457825,34.120792,3,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
177815,Agelaius tricolor,Aves,Passeriformes,2017,3,18,-119.41465,34.946514,100,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
178378,Melanerpes uropygialis,Aves,Piciformes,2019,1,6,-114.45964,32.88135,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
178527,Melanerpes uropygialis,Aves,Piciformes,2013,10,17,-114.46656,32.88192,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
179057,Melanerpes uropygialis,Aves,Piciformes,2009,11,17,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
179360,Melanerpes uropygialis,Aves,Piciformes,2018,9,26,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
179428,Buteo swainsoni,Aves,Accipitriformes,2017,4,7,-118.0618,36.60204,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,2000,3820
179493,Empidonax traillii,Aves,Passeriformes,1977,9,5,-116.457825,34.120792,2,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
179595,Colaptes chrysoides,Aves,Piciformes,2010,5,22,-115.50674,35.23213,1,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
179812,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,8,22,-116.525464,33.740827,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2000,5702
180311,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,5,17,-116.513902,33.215766,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
180467,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,10,5,-116.589441,33.772812,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2000,5702
180951,Melanerpes uropygialis,Aves,Piciformes,2019,12,13,-114.485,32.89994,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
180989,Empidonax traillii,Aves,Passeriformes,2002,5,29,-116.457825,34.120792,3,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
181669,Empidonax traillii,Aves,Passeriformes,1994,9,19,-116.457825,34.120792,10,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
181735,Empidonax traillii,Aves,Passeriformes,2014,8,27,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
184316,Melanerpes uropygialis,Aves,Piciformes,2018,1,13,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
184319,Melanerpes uropygialis,Aves,Piciformes,2013,2,18,-114.49717,34.738895,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
184951,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,6,29,-116.549481,33.697596,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2000,5702
185235,Melanerpes uropygialis,Aves,Piciformes,1990,5,2,-114.46656,32.88192,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
186230,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,10,7,-116.549994,33.700542,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2000,5702
186322,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,2,23,-116.559444,33.381735,0,HUMAN_OBSERVATION,COYOTE,2003,18704.78,506,2000,7109
190750,Uma inornata,Reptilia,Squamata,2020,2,17,-116.68867,33.850239,0,HUMAN_OBSERVATION,VERBENIA,2004,3831.371,82,2000,4028
191253,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,3,16,-116.578337,33.708154,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2000,5702
191377,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,2,3,-120.83253,36.512997,1,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,2000,4026
191401,Melanerpes uropygialis,Aves,Piciformes,2014,8,27,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
192308,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,11,3,-116.609834,33.819491,0,HUMAN_OBSERVATION,TRAM,2013,59.22004,531,2000,1644
192352,Dipodomys ingens,Mammalia,Rodentia,2019,6,21,-119.615047,35.049287,0,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,2000,5370
192513,Melanerpes uropygialis,Aves,Piciformes,2011,7,14,-114.50981,34.75064,3,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
192614,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,9,-116.586995,33.836575,0,HUMAN_OBSERVATION,TRAM,2013,59.22004,531,2000,1644
192650,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,5,4,-116.514876,33.249112,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
192727,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,11,14,-116.497981,33.276294,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
192727,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,11,14,-116.497981,33.276294,0,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
194110,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2019,4,26,-116.490619,33.271779,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
194110,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2019,4,26,-116.490619,33.271779,0,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
194466,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,12,29,-114.677445,33.246333,0,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,2000,5349
194705,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2013,11,10,-116.519522,33.216825,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
194917,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,2,17,-116.502056,33.308137,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
194917,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,2,17,-116.502056,33.308137,0,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
195746,Gopherus agassizii,Reptilia,Testudines,2018,5,11,-116.523427,34.030958,0,HUMAN_OBSERVATION,PARADISE,2005,3081.726,271,2000,6137
195856,Ammospermophilus nelsoni,Mammalia,Rodentia,2011,4,13,-119.535653,35.018777,0,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,2000,5370
196018,Uma inornata,Reptilia,Squamata,2020,2,21,-116.55408,33.985674,0,HUMAN_OBSERVATION,INDIAN 2,2005,188.7452,78,2000,3192
196330,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,2,16,-116.578953,33.886774,0,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,2000,2449
196652,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,5,22,-116.674296,33.898671,0,HUMAN_OBSERVATION,VERBENIA,2004,3831.371,82,2000,4028
196652,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,5,22,-116.674296,33.898671,0,HUMAN_OBSERVATION,BLAISDELL,2005,5491.788,505,2000,4843
197085,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,1,11,-116.45202,33.357818,0,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
197494,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2016,9,9,-116.574761,33.702544,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2000,5702
197546,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,4,27,-116.437351,33.338063,0,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
197742,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,23,-116.594037,33.827646,0,HUMAN_OBSERVATION,TRAM,2013,59.22004,531,2000,1644
197882,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,4,28,-116.588611,33.208009,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
198510,Uma inornata,Reptilia,Squamata,2020,6,9,-116.572057,33.858591,0,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,2000,2449
198546,Agelaius tricolor,Aves,Passeriformes,2016,3,20,-118.522936,34.719124,0,HUMAN_OBSERVATION,LAKE,2020,30999.2885572,1108,2000,3437
198643,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,6,11,-116.595784,33.752145,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2000,5702
198699,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,9,23,-116.705076,33.848831,0,HUMAN_OBSERVATION,VERBENIA,2004,3831.371,82,2000,4028
199329,Danaus plexippus,Insecta,Lepidoptera,2016,5,22,-121.336955,37.438716,0,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,2000,29881
200659,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,4,25,-116.590344,33.713774,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,2000,5702
200730,Vireo bellii pusillus,Aves,Passeriformes,2018,4,27,-116.546305,33.17927,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
200730,Vireo bellii pusillus,Aves,Passeriformes,2018,4,27,-116.546305,33.17927,0,HUMAN_OBSERVATION,STEWART,2012,10630.18,417,2000,5490
206690,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,11,7,-116.42452,33.276394,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,2000,26578
206690,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,11,7,-116.42452,33.276394,0,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,2000,705
206690,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,11,7,-116.42452,33.276394,0,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,2000,8233
206910,Melanerpes uropygialis,Aves,Piciformes,2011,12,6,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
207118,Melanerpes uropygialis,Aves,Piciformes,2013,10,19,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
207155,Melanerpes uropygialis,Aves,Piciformes,2002,10,14,-114.46656,32.88192,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
207653,Uma inornata,Reptilia,Squamata,2019,5,31,-116.587655,33.842829,0,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,2000,2449
207805,Vireo bellii pusillus,Aves,Passeriformes,2021,4,24,-116.512758,34.052302,0,HUMAN_OBSERVATION,PARADISE,2005,3081.726,271,2000,6137
224735,Ammospermophilus nelsoni,Mammalia,Rodentia,2016,3,23,-119.839603,35.065631,0,HUMAN_OBSERVATION,COTTON,2010,2037.958,1092,2000,5508
224822,Melanerpes uropygialis,Aves,Piciformes,2013,3,8,-114.48765,34.74276,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
225036,Melanerpes uropygialis,Aves,Piciformes,2016,12,28,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
225042,Melanerpes uropygialis,Aves,Piciformes,2011,4,20,-114.48251,34.733994,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
225101,Empidonax traillii,Aves,Passeriformes,2017,8,16,-116.433328,34.143068,0,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
225776,Empidonax traillii,Aves,Passeriformes,2014,5,23,-120.03971,35.353077,3,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
225911,Melanerpes uropygialis,Aves,Piciformes,2019,12,30,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
226083,Gymnogyps californianus,Aves,Accipitriformes,2020,2,23,-119.38983,34.919582,22,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
226627,Melanerpes uropygialis,Aves,Piciformes,2011,10,8,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
226786,Empidonax traillii,Aves,Passeriformes,2009,9,21,-119.77883,35.087807,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,2000,4265
227044,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,11,11,-117.373,34.288307,2,HUMAN_OBSERVATION,OLD,2003,91428,512,2000,6255
227583,Melanerpes uropygialis,Aves,Piciformes,2018,9,25,-114.69557,32.738663,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
227716,Melanerpes uropygialis,Aves,Piciformes,2017,8,1,-114.45976,32.879894,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
227981,Melanerpes uropygialis,Aves,Piciformes,2020,4,26,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
