obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
132132,Melanerpes uropygialis,Aves,Piciformes,2020,1,11,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
132376,Melanerpes uropygialis,Aves,Piciformes,2016,5,14,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
132586,Empidonax traillii,Aves,Passeriformes,2012,9,9,-114.48251,34.733994,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
132759,Empidonax traillii,Aves,Passeriformes,1999,5,12,-116.457825,34.120792,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
132771,Melanerpes uropygialis,Aves,Piciformes,2015,3,23,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
132778,Melanerpes uropygialis,Aves,Piciformes,2011,7,14,-114.50981,34.75064,3,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
132799,Colaptes chrysoides,Aves,Piciformes,2011,11,19,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
133085,Agelaius tricolor,Aves,Passeriformes,2008,4,4,-121.03088,37.08312,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
133400,Empidonax traillii,Aves,Passeriformes,2014,5,30,-118.38001,34.69632,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
133524,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,5,15,-121.323395,37.437794,NA,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,2000,29881
133572,Melanerpes uropygialis,Aves,Piciformes,2013,3,27,-114.69516,32.739243,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
133615,Melanerpes uropygialis,Aves,Piciformes,2014,12,31,-114.55578,32.78925,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
133680,Melanerpes uropygialis,Aves,Piciformes,2015,1,3,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
134102,Melanerpes uropygialis,Aves,Piciformes,2017,4,15,-114.45805,32.88137,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
134103,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,12,-120.89058,36.655308,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,2000,6740
134230,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,2,9,-114.50981,34.75064,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
134743,Empidonax traillii,Aves,Passeriformes,2015,5,17,-114.58188,32.79258,5,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
134788,Melanerpes uropygialis,Aves,Piciformes,2009,4,26,-114.48917,34.73689,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
135001,Agelaius tricolor,Aves,Passeriformes,2006,3,4,-121.0207,37.080807,50,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
135014,Melanerpes uropygialis,Aves,Piciformes,2012,4,7,-114.45964,32.88135,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
135403,Melanerpes uropygialis,Aves,Piciformes,2019,4,30,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
135653,Agelaius tricolor,Aves,Passeriformes,2018,4,19,-121.323395,37.437794,NA,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,2000,29881
136016,Buteo swainsoni,Aves,Accipitriformes,2006,5,11,-121.0207,37.080807,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
136053,Melanerpes uropygialis,Aves,Piciformes,2012,1,27,-114.48765,34.74276,NA,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
136082,Melanerpes uropygialis,Aves,Piciformes,2019,4,1,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
136140,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-119.5158,34.908245,1,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,2000,2836
136331,Melanerpes uropygialis,Aves,Piciformes,2011,11,29,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
136496,Melanerpes uropygialis,Aves,Piciformes,2013,3,21,-114.48498,34.736954,NA,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
136516,Buteo swainsoni,Aves,Accipitriformes,2019,8,2,-118.94668,34.99106,20,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,2000,3679
136778,Melanerpes uropygialis,Aves,Piciformes,1973,12,18,-114.46656,32.88192,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
136999,Melanerpes uropygialis,Aves,Piciformes,2016,11,11,-114.47458,32.90013,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
137361,Empidonax traillii,Aves,Passeriformes,2017,9,1,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
137703,Agelaius tricolor,Aves,Passeriformes,2015,1,22,-118.58248,34.785824,50,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,2000,3533
137760,Melanerpes uropygialis,Aves,Piciformes,2015,1,3,-114.45885,32.88205,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
137866,Buteo swainsoni,Aves,Accipitriformes,2016,4,4,-118.39457,34.72747,3,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
137958,Melanerpes uropygialis,Aves,Piciformes,2013,2,27,-114.48251,34.733994,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
138129,Empidonax traillii,Aves,Passeriformes,2013,8,16,-114.53067,34.76909,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
138169,Melanerpes uropygialis,Aves,Piciformes,1973,3,24,-114.55676,32.789658,NA,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
138307,Melanerpes uropygialis,Aves,Piciformes,2020,4,26,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
138349,Melanerpes uropygialis,Aves,Piciformes,2012,5,5,-114.52657,32.76158,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
138421,Agelaius tricolor,Aves,Passeriformes,2013,3,17,-118.58134,34.780354,19,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,2000,3533
138639,Buteo swainsoni,Aves,Accipitriformes,2019,4,8,-118.39457,34.72747,3,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
138969,Melanerpes uropygialis,Aves,Piciformes,2016,9,10,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
139894,Melanerpes uropygialis,Aves,Piciformes,2014,9,13,-114.45964,32.88135,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
140100,Agelaius tricolor,Aves,Passeriformes,2015,10,24,-120.83253,36.512997,1,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,2000,4026
140123,Colaptes chrysoides,Aves,Piciformes,2010,12,14,-114.48765,34.74276,NA,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
140139,Melanerpes uropygialis,Aves,Piciformes,2020,10,28,-114.46097,32.876220000000004,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
140185,Melanerpes uropygialis,Aves,Piciformes,2013,1,25,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
140238,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,7,-116.648705,33.922997,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,2000,3817
140517,Empidonax traillii,Aves,Passeriformes,2020,10,3,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
140531,Buteo swainsoni,Aves,Accipitriformes,2008,5,2,-121.03088,37.08312,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
140738,Empidonax traillii,Aves,Passeriformes,2018,9,29,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
140779,Agelaius tricolor,Aves,Passeriformes,2019,4,7,-119.42943,34.953087,13,HUMAN_OBSERVATION,SODA,2005,449.4977,678,2000,3409
140779,Agelaius tricolor,Aves,Passeriformes,2019,4,7,-119.42943,34.953087,13,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,2000,4610
140800,Agelaius tricolor,Aves,Passeriformes,2015,10,24,-120.83253,36.512997,1,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,2000,4026
141003,Melanerpes uropygialis,Aves,Piciformes,2011,1,28,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
142018,Melanerpes uropygialis,Aves,Piciformes,2009,8,23,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
142065,Empidonax traillii,Aves,Passeriformes,2017,9,16,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
142294,Melanerpes uropygialis,Aves,Piciformes,1989,1,5,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
142667,Buteo swainsoni,Aves,Accipitriformes,2008,3,24,-121.03088,37.08312,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
143806,Melanerpes uropygialis,Aves,Piciformes,2015,12,29,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
143864,Melanerpes uropygialis,Aves,Piciformes,1970,4,17,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
143975,Melanerpes uropygialis,Aves,Piciformes,2020,1,22,-114.69557,32.738663,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
144154,Melanerpes uropygialis,Aves,Piciformes,2016,12,28,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
144263,Melanerpes uropygialis,Aves,Piciformes,1983,4,30,-114.46656,32.88192,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
144323,Melanerpes uropygialis,Aves,Piciformes,2019,12,14,-114.48498,34.736954,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
145021,Agelaius tricolor,Aves,Passeriformes,2016,4,6,-119.411194,34.946,500,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
145204,Melanerpes uropygialis,Aves,Piciformes,2018,4,25,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
145371,Melanerpes uropygialis,Aves,Piciformes,2014,1,5,-114.46656,32.88192,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
145396,Buteo swainsoni,Aves,Accipitriformes,2019,7,11,-118.93139,34.942223,22,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,2000,3679
145570,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,6,29,-121.16307,37.086784,1,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,2000,3424
145614,Buteo swainsoni,Aves,Accipitriformes,2019,4,12,-121.024,37.08,3,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
145747,Melanerpes uropygialis,Aves,Piciformes,2011,11,25,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
145752,Melanerpes uropygialis,Aves,Piciformes,2016,4,7,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
146631,Empidonax traillii,Aves,Passeriformes,2018,8,10,-117.840546,34.47288,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,2000,15236
146637,Agelaius tricolor,Aves,Passeriformes,2019,3,30,-121.006966,37.055,3,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
146886,Buteo swainsoni,Aves,Accipitriformes,2019,7,3,-121.09594,37.159492,1,HUMAN_OBSERVATION,MCCABE,2015,1728.974,997,2000,4024
147015,Melanerpes uropygialis,Aves,Piciformes,2019,1,8,-114.73027,32.707115,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
147074,Melanerpes uropygialis,Aves,Piciformes,1973,7,22,-114.46656,32.88192,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
147872,Agelaius tricolor,Aves,Passeriformes,2015,10,18,-120.83253,36.512997,NA,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,2000,4026
148111,Melanerpes uropygialis,Aves,Piciformes,2020,12,5,-114.47591,32.90241,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
148125,Gymnogyps californianus,Aves,Accipitriformes,2019,6,18,-119.38896,34.919132,8,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
148479,Melanerpes uropygialis,Aves,Piciformes,2018,3,12,-114.69557,32.738663,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
148745,Colaptes chrysoides,Aves,Piciformes,2015,6,2,-115.55866,35.23258,2,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
149183,Melanerpes uropygialis,Aves,Piciformes,2011,10,27,-114.48251,34.733994,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
149457,Empidonax traillii,Aves,Passeriformes,1971,9,7,-116.457825,34.120792,5,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
149868,Buteo swainsoni,Aves,Accipitriformes,2019,6,8,-121.024,37.08,2,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
149911,Melanerpes uropygialis,Aves,Piciformes,2013,8,16,-114.490326,34.739582,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
149971,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,1,3,-114.45786,32.874607,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
149993,Agelaius tricolor,Aves,Passeriformes,2019,4,7,-119.42943,34.953087,13,HUMAN_OBSERVATION,SODA,2005,449.4977,678,2000,3409
149993,Agelaius tricolor,Aves,Passeriformes,2019,4,7,-119.42943,34.953087,13,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,2000,4610
150072,Melanerpes uropygialis,Aves,Piciformes,2018,6,4,-114.47057,32.87,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
150090,Melanerpes uropygialis,Aves,Piciformes,2020,10,20,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
150216,Melanerpes uropygialis,Aves,Piciformes,2018,12,28,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
150542,Melanerpes uropygialis,Aves,Piciformes,2012,4,18,-114.45786,32.874607,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
150621,Melanerpes uropygialis,Aves,Piciformes,2012,4,17,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
150736,Agelaius tricolor,Aves,Passeriformes,2017,4,17,-119.54531,35.029774,200,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,2000,5370
150744,Agelaius tricolor,Aves,Passeriformes,2014,5,23,-118.38001,34.69632,15,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
150790,Melanerpes uropygialis,Aves,Piciformes,1987,5,22,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
150893,Melanerpes uropygialis,Aves,Piciformes,2004,2,19,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
151142,Empidonax traillii,Aves,Passeriformes,2018,8,27,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
151350,Melanerpes uropygialis,Aves,Piciformes,2017,9,30,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
151791,Agelaius tricolor,Aves,Passeriformes,2014,5,23,-118.38001,34.69632,3,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
151826,Empidonax traillii,Aves,Passeriformes,2018,5,22,-114.45964,32.88135,5,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
152371,Buteo swainsoni,Aves,Accipitriformes,2013,5,14,-120.99828,37.05695,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
152406,Melanerpes uropygialis,Aves,Piciformes,2019,12,26,-114.69557,32.738663,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
153248,Melanerpes uropygialis,Aves,Piciformes,2011,11,23,-114.48251,34.733994,NA,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
153394,Buteo swainsoni,Aves,Accipitriformes,2019,5,29,-118.93109,34.941162,25,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,2000,3679
153434,Melanerpes uropygialis,Aves,Piciformes,2018,12,24,-114.69557,32.738663,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
153510,Buteo swainsoni,Aves,Accipitriformes,2006,6,14,-121.0207,37.080807,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
153621,Buteo swainsoni,Aves,Accipitriformes,2019,5,6,-121.26857,37.400864,2,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,2000,29881
153838,Melanerpes uropygialis,Aves,Piciformes,2015,7,13,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
154044,Colaptes chrysoides,Aves,Piciformes,2011,11,22,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
154111,Melanerpes uropygialis,Aves,Piciformes,2020,7,20,-114.46097,32.876220000000004,3,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
154202,Melanerpes uropygialis,Aves,Piciformes,2012,5,20,-114.45786,32.874607,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
154220,Agelaius tricolor,Aves,Passeriformes,1986,12,14,-120.63486,37.17974,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,2000,2962
154463,Melanerpes uropygialis,Aves,Piciformes,2020,3,17,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
154584,Melanerpes uropygialis,Aves,Piciformes,2013,4,26,-114.518524,34.757988,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
154693,Melanerpes uropygialis,Aves,Piciformes,1973,3,24,-114.55676,32.789658,NA,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,2000,5166
154700,Melanerpes uropygialis,Aves,Piciformes,1996,7,10,-114.47076,32.87367,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
154729,Melanerpes uropygialis,Aves,Piciformes,2017,2,22,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
154996,Melanerpes uropygialis,Aves,Piciformes,2014,2,16,-114.48315,32.869495,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
155547,Melanerpes uropygialis,Aves,Piciformes,2018,4,5,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
155955,Agelaius tricolor,Aves,Passeriformes,2016,3,21,-118.39457,34.72747,45,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
156300,Melanerpes uropygialis,Aves,Piciformes,2014,2,15,-114.69516,32.739243,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
156605,Buteo swainsoni,Aves,Accipitriformes,2017,8,22,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
156763,Melanerpes uropygialis,Aves,Piciformes,1980,3,24,-114.4617,32.88329,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
156887,Melanerpes uropygialis,Aves,Piciformes,2016,5,29,-114.69557,32.738663,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
157262,Empidonax traillii,Aves,Passeriformes,2020,5,26,-114.48498,34.736954,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
157710,Empidonax traillii,Aves,Passeriformes,2015,8,21,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
157786,Melanerpes uropygialis,Aves,Piciformes,2020,11,12,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
158277,Melanerpes uropygialis,Aves,Piciformes,2004,11,26,-114.46656,32.88192,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
158314,Melanerpes uropygialis,Aves,Piciformes,2015,5,3,-114.45855,32.879505,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
158411,Empidonax traillii,Aves,Passeriformes,2017,9,17,-118.34545,34.674374,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
158427,Agelaius tricolor,Aves,Passeriformes,2016,3,7,-118.39457,34.72747,75,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
158614,Agelaius tricolor,Aves,Passeriformes,2015,4,12,-119.40747,34.941055,200,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
158817,Melanerpes uropygialis,Aves,Piciformes,1992,3,1,-114.46629,32.883263,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
159136,Gymnogyps californianus,Aves,Accipitriformes,2014,9,17,-119.38892,34.91959,15,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
159561,Agelaius tricolor,Aves,Passeriformes,2013,1,27,-121.024,37.08,NA,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
159624,Melanerpes uropygialis,Aves,Piciformes,2018,9,29,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
159713,Melanerpes uropygialis,Aves,Piciformes,2011,12,28,-114.45964,32.88135,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
159799,Buteo swainsoni,Aves,Accipitriformes,2019,6,18,-119.38896,34.919132,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,2000,3267
160096,Empidonax traillii,Aves,Passeriformes,1989,9,13,-116.457825,34.120792,1,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
160533,Empidonax traillii,Aves,Passeriformes,2014,5,20,-120.03971,35.353077,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
160653,Agelaius tricolor,Aves,Passeriformes,2017,1,1,-118.39457,34.72747,10,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,2000,9258
160748,Empidonax traillii,Aves,Passeriformes,1989,9,16,-116.457825,34.120792,3,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
160755,Melanerpes uropygialis,Aves,Piciformes,2016,12,17,-114.45647,32.878094,7,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
160800,Melanerpes uropygialis,Aves,Piciformes,1996,3,30,-114.46629,32.883263,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
160973,Empidonax traillii,Aves,Passeriformes,2014,6,11,-120.044,35.358047,2,HUMAN_OBSERVATION,BECK,2000,396.3609,926,2000,3513
161009,Empidonax traillii,Aves,Passeriformes,2015,6,6,-114.48251,34.733994,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
161010,Buteo swainsoni,Aves,Accipitriformes,2018,4,19,-121.323395,37.437794,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,2000,29881
161827,Riparia riparia,Aves,Passeriformes,1969,8,23,-114.45964,32.88135,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
162107,Melanerpes uropygialis,Aves,Piciformes,2012,11,18,-114.48251,34.733994,3,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
162134,Riparia riparia,Aves,Passeriformes,2016,8,31,-114.69557,32.738663,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,2000,3282
162140,Melanerpes uropygialis,Aves,Piciformes,2007,1,19,-114.48,32.87,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
162177,Riparia riparia,Aves,Passeriformes,2015,7,14,-114.535,34.76573,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
162344,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,12,26,-116.66411,33.9231,1,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,2000,3817
162511,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,4,30,-114.48765,34.74276,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,2000,4492
162600,Colaptes chrysoides,Aves,Piciformes,2014,4,5,-115.55866,35.23258,2,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,2000,17466
162976,Melanerpes uropygialis,Aves,Piciformes,2020,1,4,-114.45976,32.879894,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
163149,Melanerpes uropygialis,Aves,Piciformes,2020,3,15,-114.46656,32.88192,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
163290,Buteo swainsoni,Aves,Accipitriformes,2015,4,9,-121.024,37.08,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,2000,3551
163547,Empidonax traillii,Aves,Passeriformes,1990,9,22,-116.45965,34.121082,3,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
163802,Melanerpes uropygialis,Aves,Piciformes,2020,12,27,-114.47458,32.90013,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
163922,Melanerpes uropygialis,Aves,Piciformes,2011,6,1,-114.48818,32.864304,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
163927,Empidonax traillii,Aves,Passeriformes,1972,8,27,-116.457825,34.120792,5,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
164375,Melanerpes uropygialis,Aves,Piciformes,1973,12,18,-114.46656,32.88192,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
164643,Melanerpes uropygialis,Aves,Piciformes,2015,11,14,-114.45976,32.879894,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
164890,Empidonax traillii,Aves,Passeriformes,1972,8,27,-116.457825,34.120792,5,HUMAN_OBSERVATION,SAWTOOTH COMPLEX,2006,61767.18,261,2000,18494
164916,Melanerpes uropygialis,Aves,Piciformes,1996,1,5,-114.46656,32.88192,NA,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,2000,2937
