obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,FID_,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
103158,Melanerpes uropygialis,Aves,Piciformes,2020,3,15,-114.47981,32.87638,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
103370,Empidonax traillii,Aves,Passeriformes,2019,5,21,-115.83078,33.499706,4,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
103432,Empidonax traillii,Aves,Passeriformes,2006,10,7,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
103558,Empidonax traillii,Aves,Passeriformes,2011,6,6,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
103627,Empidonax traillii,Aves,Passeriformes,2020,9,27,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
103682,Gymnogyps californianus,Aves,Accipitriformes,2018,3,9,-119.39508,34.921055,6,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
103776,Danaus plexippus,Insecta,Lepidoptera,2019,10,28,-121.035841,37.067494,NA,HUMAN_OBSERVATION,321,BASALT,2004,410.184,929,1000,2879
103863,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,9,5,-116.434444,33.304738,NA,HUMAN_OBSERVATION,79,EAGLE,2011,13992.99,314,1000,10110
104205,Empidonax traillii,Aves,Passeriformes,2014,5,28,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
104250,Buteo swainsoni,Aves,Accipitriformes,2010,4,17,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
104348,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,2,14,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
104540,Empidonax traillii,Aves,Passeriformes,2018,6,9,-117.8687,34.4571,2,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
104708,Buteo swainsoni,Aves,Accipitriformes,2018,8,17,-119.400787,34.934356,NA,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
105264,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,17,-116.436571,33.270986,NA,HUMAN_OBSERVATION,30,PINES,2002,61691.24,263,1000,27880
105264,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,17,-116.436571,33.270986,NA,HUMAN_OBSERVATION,79,EAGLE,2011,13992.99,314,1000,10110
105411,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,9,11,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
105579,Agelaius tricolor,Aves,Passeriformes,2019,6,10,-119.39907,34.931927,NA,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
105899,Agelaius tricolor,Aves,Passeriformes,2005,5,23,-121.04874,37.0749,NA,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
105899,Agelaius tricolor,Aves,Passeriformes,2005,5,23,-121.04874,37.0749,NA,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
106177,Vireo bellii pusillus,Aves,Passeriformes,2019,8,22,-116.569,34.051,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
106184,Rallus obsoletus yumanensis,Aves,Gruiformes,2009,1,3,-114.467733,32.883065,NA,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
106187,Rallus obsoletus yumanensis,Aves,Gruiformes,2009,1,3,-114.467733,32.883065,NA,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
106223,Vireo bellii pusillus,Aves,Passeriformes,2011,6,25,-116.569,34.051,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
106247,Agelaius tricolor,Aves,Passeriformes,2016,4,2,-119.4465,34.9636,NA,HUMAN_OBSERVATION,256,SODA,2005,449.4977,678,1000,2125
106247,Agelaius tricolor,Aves,Passeriformes,2016,4,2,-119.4465,34.9636,NA,HUMAN_OBSERVATION,413,HUDSON,2017,1182.301,1021,1000,3096
106253,Rallus obsoletus yumanensis,Aves,Gruiformes,2009,1,3,-114.467733,32.883065,NA,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
106286,Vireo bellii pusillus,Aves,Passeriformes,2019,8,22,-116.569,34.051,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
106353,Empidonax traillii,Aves,Passeriformes,2008,8,31,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
106423,Gymnogyps californianus,Aves,Accipitriformes,2007,11,21,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
106701,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,1,31,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
106701,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,1,31,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
106799,Empidonax traillii,Aves,Passeriformes,2016,5,10,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
106833,Empidonax traillii,Aves,Passeriformes,2018,8,25,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
107025,Buteo swainsoni,Aves,Accipitriformes,2014,8,23,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
107208,Buteo swainsoni,Aves,Accipitriformes,2018,4,30,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
107218,Buteo swainsoni,Aves,Accipitriformes,2019,6,8,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
107270,Colaptes chrysoides,Aves,Piciformes,2018,10,22,-115.39556,35.042805,1,HUMAN_OBSERVATION,501,HACKBERRY COMPLEX 1,2005,63771.3,565,1000,30414
107626,Cyprinodon macularius,Actinopterygii,Cyprinodontiformes,2017,5,13,-116.477935,33.212552,NA,HUMAN_OBSERVATION,30,PINES,2002,61691.24,263,1000,27880
107761,Melanerpes uropygialis,Aves,Piciformes,2014,10,17,-114.469,32.884605,6,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
108233,Agelaius tricolor,Aves,Passeriformes,2008,2,23,-121.048225,37.08216,NA,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
108233,Agelaius tricolor,Aves,Passeriformes,2008,2,23,-121.048225,37.08216,NA,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
108285,Colaptes chrysoides,Aves,Piciformes,2017,6,12,-115.5893,35.3669,2,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
108835,Empidonax traillii,Aves,Passeriformes,2019,5,24,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
108964,Buteo swainsoni,Aves,Accipitriformes,2016,4,16,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
109060,Melanerpes uropygialis,Aves,Piciformes,2014,3,16,-114.469,32.884605,5,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
109114,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,5,20,-121.25415,37.4546,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
109118,Gymnogyps californianus,Aves,Accipitriformes,2017,10,18,-119.39907,34.931927,4,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
109144,Empidonax traillii,Aves,Passeriformes,2012,6,5,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
109460,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,6,4,-116.572942,33.760132,NA,HUMAN_OBSERVATION,96,MOUNTAIN,2013,27523.67,331,1000,4308
109465,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2018,12,27,-116.540639,33.714429,NA,HUMAN_OBSERVATION,96,MOUNTAIN,2013,27523.67,331,1000,4308
109585,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,5,31,-116.516729,33.340407,NA,HUMAN_OBSERVATION,79,EAGLE,2011,13992.99,314,1000,10110
109612,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,8,12,-116.586174,33.747334,NA,HUMAN_OBSERVATION,96,MOUNTAIN,2013,27523.67,331,1000,4308
109855,Empidonax traillii,Aves,Passeriformes,2016,5,14,-116.57267,34.04935,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
109873,Empidonax traillii,Aves,Passeriformes,2016,5,23,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
109941,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.39596,34.930313,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
110004,Empidonax traillii,Aves,Passeriformes,1991,5,15,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
110019,Empidonax traillii,Aves,Passeriformes,2012,5,28,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
110234,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,6,15,-116.553676,33.714993,NA,HUMAN_OBSERVATION,96,MOUNTAIN,2013,27523.67,331,1000,4308
110391,Danaus plexippus,Insecta,Lepidoptera,2020,2,15,-115.826815,33.510313,NA,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
110540,Agelaius tricolor,Aves,Passeriformes,2014,4,29,-121.28138,37.45279,NA,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
110554,Empidonax traillii,Aves,Passeriformes,2015,5,16,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
110575,Empidonax traillii,Aves,Passeriformes,1998,9,6,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
110711,Buteo swainsoni,Aves,Accipitriformes,2000,5,20,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
110714,Empidonax traillii,Aves,Passeriformes,1998,9,29,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
110736,Empidonax traillii,Aves,Passeriformes,1996,5,27,-116.45924,33.215355,1,HUMAN_OBSERVATION,30,PINES,2002,61691.24,263,1000,27880
110878,Empidonax traillii,Aves,Passeriformes,2020,9,11,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
110920,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,11,17,-121.048225,37.08216,NA,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
110920,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,11,17,-121.048225,37.08216,NA,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
111040,Empidonax traillii,Aves,Passeriformes,1996,9,16,-116.45924,33.215355,1,HUMAN_OBSERVATION,30,PINES,2002,61691.24,263,1000,27880
111218,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,6,16,-116.578963,33.716831,NA,HUMAN_OBSERVATION,96,MOUNTAIN,2013,27523.67,331,1000,4308
111572,Empidonax traillii,Aves,Passeriformes,2001,9,9,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
111647,Buteo swainsoni,Aves,Accipitriformes,2019,6,5,-121.098111,37.081287,NA,HUMAN_OBSERVATION,279,SAN LUIS,2005,332.2597,727,1000,1055
111647,Buteo swainsoni,Aves,Accipitriformes,2019,6,5,-121.098111,37.081287,NA,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
111647,Buteo swainsoni,Aves,Accipitriformes,2019,6,5,-121.098111,37.081287,NA,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
111647,Buteo swainsoni,Aves,Accipitriformes,2019,6,5,-121.098111,37.081287,NA,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
111745,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,5,3,-116.576147,33.721964,NA,HUMAN_OBSERVATION,96,MOUNTAIN,2013,27523.67,331,1000,4308
111778,Puma concolor,Mammalia,Carnivora,2009,4,25,-116.4721,33.098064,NA,HUMAN_OBSERVATION,180,STEWART,2012,10630.18,417,1000,8290
112252,Buteo swainsoni,Aves,Accipitriformes,2019,4,9,-116.570784,34.050682,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
112255,Vireo bellii pusillus,Aves,Passeriformes,2015,3,14,-116.444093,33.07922,NA,HUMAN_OBSERVATION,94,BANNER FIRE,2012,5320.116,329,1000,7663
112290,Gambelia sila,Reptilia,Squamata,2002,5,12,-119.957581,35.359607,NA,HUMAN_OBSERVATION,366,SODA,2011,1533.496,974,1000,5293
112619,Gopherus agassizii,Reptilia,Testudines,2017,1,25,-116.545496,34.159124,NA,HUMAN_OBSERVATION,28,SAWTOOTH COMPLEX,2006,61767.18,261,1000,21263
112901,Puma concolor,Mammalia,Carnivora,2019,11,15,-116.497178,33.013069,NA,HUMAN_OBSERVATION,30,PINES,2002,61691.24,263,1000,27880
112994,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,3,18,-116.750333,33.906851,NA,HUMAN_OBSERVATION,16,ELM,2005,271.6541,76,1000,2037
113102,Empidonax traillii,Aves,Passeriformes,2015,5,16,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
114564,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,11,13,-114.519119,34.751445,NA,HUMAN_OBSERVATION,121,TOPOCK,2016,2228.4,358,1000,2972
114986,Empidonax traillii,Aves,Passeriformes,2017,8,5,-115.83078,33.499706,3,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
115162,Empidonax traillii,Aves,Passeriformes,2020,6,9,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
115163,Empidonax traillii,Aves,Passeriformes,2003,6,4,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
115616,Agelaius tricolor,Aves,Passeriformes,1971,4,25,-120.65426,37.186714,115,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
115721,Agelaius tricolor,Aves,Passeriformes,2017,4,10,-119.39907,34.931927,NA,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
115835,Empidonax traillii,Aves,Passeriformes,2009,10,11,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
115900,Agelaius tricolor,Aves,Passeriformes,2013,2,10,-120.675,37.18612,1,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
116122,Buteo swainsoni,Aves,Accipitriformes,2015,4,25,-119.508766,34.893394,1,HUMAN_OBSERVATION,298,HWY166,2004,65.16033,856,1000,1285
116127,Buteo swainsoni,Aves,Accipitriformes,2016,9,5,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
116354,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,11,21,-121.098434,37.08131,1,HUMAN_OBSERVATION,279,SAN LUIS,2005,332.2597,727,1000,1055
116354,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,11,21,-121.098434,37.08131,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
116354,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,11,21,-121.098434,37.08131,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
116354,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,11,21,-121.098434,37.08131,1,HUMAN_OBSERVATION,363,ROMERO,2011,451.0401,971,1000,1303
116359,Empidonax traillii,Aves,Passeriformes,1995,5,13,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
116489,Buteo swainsoni,Aves,Accipitriformes,2018,3,17,-116.538635,33.737938,1,HUMAN_OBSERVATION,96,MOUNTAIN,2013,27523.67,331,1000,4308
116875,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,8,18,-121.28138,37.45279,NA,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
116883,Buteo swainsoni,Aves,Accipitriformes,2017,4,25,-116.56938,34.05072,3,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
117199,Empidonax traillii,Aves,Passeriformes,2004,6,10,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
117252,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,27,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
117347,Melanerpes uropygialis,Aves,Piciformes,2019,3,18,-114.469,32.884605,3,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
117362,Empidonax traillii,Aves,Passeriformes,2020,5,20,-116.56938,34.05072,8,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
117436,Colaptes chrysoides,Aves,Piciformes,2011,4,13,-115.5893,35.3669,2,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
117505,Empidonax traillii,Aves,Passeriformes,2017,9,10,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
117661,Gymnogyps californianus,Aves,Accipitriformes,2017,7,2,-119.39907,34.931927,4,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
117702,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,9,11,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
118205,Empidonax traillii,Aves,Passeriformes,2015,6,5,-117.8687,34.4571,3,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
118514,Empidonax traillii,Aves,Passeriformes,2019,5,31,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
118620,Empidonax traillii,Aves,Passeriformes,1998,9,25,-116.56938,34.05072,4,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
119214,Empidonax traillii,Aves,Passeriformes,1998,9,25,-116.56938,34.05072,4,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
119476,Empidonax traillii,Aves,Passeriformes,1995,6,7,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
119485,Buteo swainsoni,Aves,Accipitriformes,2001,4,20,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
119534,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,1,17,-114.67581,33.213398,1,HUMAN_OBSERVATION,131,DRAPER,2017,754.3,368,1000,4002
119682,Agelaius tricolor,Aves,Passeriformes,2017,3,27,-118.430046,34.72084,80,HUMAN_OBSERVATION,181,POWERHOUSE,2013,30267.57,418,1000,9729
119731,Agelaius tricolor,Aves,Passeriformes,2006,1,28,-121.04874,37.0749,NA,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
119731,Agelaius tricolor,Aves,Passeriformes,2006,1,28,-121.04874,37.0749,NA,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
120413,Empidonax traillii,Aves,Passeriformes,2019,9,8,-115.83078,33.499706,2,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
120944,Empidonax traillii,Aves,Passeriformes,2005,5,26,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
120958,Empidonax traillii,Aves,Passeriformes,2012,6,5,-116.6247,33.827297,NA,HUMAN_OBSERVATION,190,BLAISDELL,2005,5491.788,505,1000,6101
121023,Buteo swainsoni,Aves,Accipitriformes,2016,5,1,-116.57034,34.05071,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
121033,Buteo swainsoni,Aves,Accipitriformes,2016,4,16,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
121370,Empidonax traillii,Aves,Passeriformes,2010,5,26,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
121682,Gymnogyps californianus,Aves,Accipitriformes,2019,6,3,-119.39907,34.931927,2,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
121941,Buteo swainsoni,Aves,Accipitriformes,2014,5,1,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
121941,Buteo swainsoni,Aves,Accipitriformes,2014,5,1,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
122076,Buteo swainsoni,Aves,Accipitriformes,2020,8,8,-118.938354,34.96438,1,HUMAN_OBSERVATION,338,PARKWAY,2009,689.9021,946,1000,2144
122133,Empidonax traillii,Aves,Passeriformes,1986,5,21,-116.56938,34.05072,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
122184,Empidonax traillii,Aves,Passeriformes,1999,5,23,-116.56938,34.05072,5,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
122204,Empidonax traillii,Aves,Passeriformes,2015,5,8,-119.7747,35.11269,1,HUMAN_OBSERVATION,479,WASH,2010,947.4305,1087,1000,2771
122501,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,4,14,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
122501,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,4,14,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
122593,Melanerpes uropygialis,Aves,Piciformes,2014,1,13,-114.47162,32.878998,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
122826,Empidonax traillii,Aves,Passeriformes,1995,6,3,-116.45924,33.215355,4,HUMAN_OBSERVATION,30,PINES,2002,61691.24,263,1000,27880
122892,Melanerpes uropygialis,Aves,Piciformes,2010,9,28,-114.469,32.884605,5,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
122900,Empidonax traillii,Aves,Passeriformes,2007,5,5,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
122983,Empidonax traillii,Aves,Passeriformes,2017,5,14,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
123084,Haliaeetus leucocephalus,Aves,Accipitriformes,2006,5,6,-121.28138,37.45279,NA,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
123101,Empidonax traillii,Aves,Passeriformes,2018,8,11,-116.5452,34.17208,3,HUMAN_OBSERVATION,28,SAWTOOTH COMPLEX,2006,61767.18,261,1000,21263
123102,Buteo swainsoni,Aves,Accipitriformes,2018,4,1,-116.56938,34.05072,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
123134,Buteo swainsoni,Aves,Accipitriformes,2013,3,24,-117.81103,34.451935,30,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
123188,Gymnogyps californianus,Aves,Accipitriformes,2019,1,18,-119.39907,34.931927,1,HUMAN_OBSERVATION,486,SCHOOL,2014,223.7788,1094,1000,1739
123228,Colaptes chrysoides,Aves,Piciformes,2020,6,19,-115.62763,35.34687,4,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
123261,Melanerpes uropygialis,Aves,Piciformes,2018,11,25,-114.469,32.884605,2,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
123444,Buteo swainsoni,Aves,Accipitriformes,2020,2,16,-120.675,37.18612,1,HUMAN_OBSERVATION,494,SANDY,2016,0,1107,1000,1430
123544,Empidonax traillii,Aves,Passeriformes,2013,9,25,-116.56938,34.05072,2,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
123673,Agelaius tricolor,Aves,Passeriformes,2010,3,8,-119.7747,35.11269,1,HUMAN_OBSERVATION,479,WASH,2010,947.4305,1087,1000,2771
123721,Haliaeetus leucocephalus,Aves,Accipitriformes,2005,1,28,-121.048225,37.08216,1,HUMAN_OBSERVATION,305,ROMERO,2000,1706.85,873,1000,3568
123721,Haliaeetus leucocephalus,Aves,Accipitriformes,2005,1,28,-121.048225,37.08216,1,HUMAN_OBSERVATION,330,ROMERO,2008,766.0438,938,1000,1916
123745,Empidonax traillii,Aves,Passeriformes,2016,5,29,-115.83078,33.499706,1,HUMAN_OBSERVATION,48,DOS PALMAS,2008,456.4143,283,1000,2758
123777,Buteo swainsoni,Aves,Accipitriformes,2009,4,13,-116.57267,34.04935,1,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
123857,Buteo swainsoni,Aves,Accipitriformes,2018,4,27,-121.28138,37.45279,4,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
123863,Haliaeetus leucocephalus,Aves,Accipitriformes,1977,2,18,-118.9353,34.972187,3,HUMAN_OBSERVATION,338,PARKWAY,2009,689.9021,946,1000,2144
123872,Colaptes chrysoides,Aves,Piciformes,2017,5,8,-115.50215,35.235584,2,HUMAN_OBSERVATION,496,DOME,2020,44211.0845875,1109,1000,17321
123877,Riparia riparia,Aves,Passeriformes,1995,4,26,-121.28138,37.45279,1,HUMAN_OBSERVATION,499,DEL PUERTO,2020,390647.255599,1112,1000,25919
123899,Empidonax traillii,Aves,Passeriformes,2009,6,20,-117.87961,34.456783,1,HUMAN_OBSERVATION,497,BOBCAT,2020,115997.570061,1110,1000,19113
124049,Empidonax traillii,Aves,Passeriformes,1981,5,16,-116.56938,34.05072,20,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
124249,Melanerpes uropygialis,Aves,Piciformes,2012,4,18,-114.469,32.884605,1,HUMAN_OBSERVATION,122,SENATOR,2012,47.72357,359,1000,1408
124361,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,3,13,-116.584673,33.727761,NA,HUMAN_OBSERVATION,96,MOUNTAIN,2013,27523.67,331,1000,4308
124364,Danaus plexippus,Insecta,Lepidoptera,2019,10,18,-116.572248,34.04922,NA,HUMAN_OBSERVATION,36,PARADISE,2005,3081.726,271,1000,6825
