FID,species,class,order,year,month,day,decimalLongitude,decimalLatitude,individualCount,basisOfRecord,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
244707,Empidonax traillii,Aves,Passeriformes,2016,9,27,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
244707,Empidonax traillii,Aves,Passeriformes,2016,9,27,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
244707,Empidonax traillii,Aves,Passeriformes,2016,9,27,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
244798,Agelaius tricolor,Aves,Passeriformes,2017,2,19,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
244850,Buteo swainsoni,Aves,Accipitriformes,2017,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
244850,Buteo swainsoni,Aves,Accipitriformes,2017,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
244850,Buteo swainsoni,Aves,Accipitriformes,2017,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
244850,Buteo swainsoni,Aves,Accipitriformes,2017,5,5,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
244856,Buteo swainsoni,Aves,Accipitriformes,2020,4,19,-120.60461,37.16917,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
244883,Agelaius tricolor,Aves,Passeriformes,2011,3,11,-120.60722,37.186306,250,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
244906,Haliaeetus leucocephalus,Aves,Accipitriformes,2009,11,14,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
244916,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,4,24,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
244927,Buteo swainsoni,Aves,Accipitriformes,2017,3,16,-116.365654,33.297318,550,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
244986,Buteo swainsoni,Aves,Accipitriformes,2015,9,7,-116.19454,35.800976,1,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5000,11370
245035,Melanerpes uropygialis,Aves,Piciformes,2014,5,15,-114.6066,32.720795,0,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
245167,Gymnogyps californianus,Aves,Accipitriformes,2014,10,2,-119.37666,34.90416,10,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
245211,Gymnogyps californianus,Aves,Accipitriformes,2019,3,31,-119.36593,34.898216,4,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
245265,Agelaius tricolor,Aves,Passeriformes,2018,12,27,-119.81054,35.155758,3,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
245276,Melanerpes uropygialis,Aves,Piciformes,2017,5,13,-114.46,32.854,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5000,13635
245358,Buteo swainsoni,Aves,Accipitriformes,2016,3,25,-116.365654,33.297318,288,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
245375,Empidonax traillii,Aves,Passeriformes,2018,9,12,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
245375,Empidonax traillii,Aves,Passeriformes,2018,9,12,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
245375,Empidonax traillii,Aves,Passeriformes,2018,9,12,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
245375,Empidonax traillii,Aves,Passeriformes,2018,9,12,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
245388,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,17,-120.89854,36.630684,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
245405,Melanerpes uropygialis,Aves,Piciformes,2018,1,11,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
245407,Gymnogyps californianus,Aves,Accipitriformes,1983,7,21,-119.36289,34.89532,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
245412,Melanerpes uropygialis,Aves,Piciformes,2016,9,23,-114.6066,32.720795,6,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
245436,Agelaius tricolor,Aves,Passeriformes,2019,11,1,-120.62203,37.167942,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
245457,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,11,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
245458,Riparia riparia,Aves,Passeriformes,2013,9,3,-120.05928,35.366165,1,HUMAN_OBSERVATION,BECK,2000,396.3609,926,5000,11668
245576,Gymnogyps californianus,Aves,Accipitriformes,2020,8,10,-119.36593,34.898216,3,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
245592,Empidonax traillii,Aves,Passeriformes,2015,5,23,-116.19454,35.800976,2,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5000,11370
245609,Buteo swainsoni,Aves,Accipitriformes,2017,5,13,-121.21103,37.48008,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
245620,Empidonax traillii,Aves,Passeriformes,2013,5,18,-114.6066,32.720795,0,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
245628,Melanerpes uropygialis,Aves,Piciformes,2019,12,25,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
245673,Melanerpes uropygialis,Aves,Piciformes,2017,3,22,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
245685,Melanerpes uropygialis,Aves,Piciformes,1987,12,19,-114.5474,32.802593,0,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
245690,Melanerpes uropygialis,Aves,Piciformes,2014,4,23,-114.52483,34.781944,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
245737,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,16,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
245884,Riparia riparia,Aves,Passeriformes,2011,4,1,-116.65592,33.98877,2,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,5000,9889
245913,Agelaius tricolor,Aves,Passeriformes,2017,4,6,-120.8155,36.58537,10,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,5000,15789
245977,Buteo swainsoni,Aves,Accipitriformes,2018,5,12,-121.21103,37.48008,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
246040,Melanerpes uropygialis,Aves,Piciformes,2018,4,25,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
246057,Empidonax traillii,Aves,Passeriformes,2014,5,11,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
246102,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,4,13,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
246103,Agelaius tricolor,Aves,Passeriformes,2011,12,22,-120.62203,37.167942,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
246116,Melanerpes uropygialis,Aves,Piciformes,2015,12,3,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
246159,Agelaius tricolor,Aves,Passeriformes,2018,1,3,-120.62203,37.167942,25,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
246164,Gymnogyps californianus,Aves,Accipitriformes,2019,6,22,-119.37666,34.90416,4,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
246165,Melanerpes uropygialis,Aves,Piciformes,2015,4,27,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
246188,Melanerpes uropygialis,Aves,Piciformes,2020,2,19,-114.6066,32.720795,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
246279,Buteo swainsoni,Aves,Accipitriformes,2013,4,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
246279,Buteo swainsoni,Aves,Accipitriformes,2013,4,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
246279,Buteo swainsoni,Aves,Accipitriformes,2013,4,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
246279,Buteo swainsoni,Aves,Accipitriformes,2013,4,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
246349,Empidonax traillii,Aves,Passeriformes,2020,5,12,-116.55427,33.84583,3,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,5000,7519
246378,Buteo swainsoni,Aves,Accipitriformes,2016,3,9,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
246415,Buteo swainsoni,Aves,Accipitriformes,2019,3,15,-116.40615,33.258217,2,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5000,45164
246415,Buteo swainsoni,Aves,Accipitriformes,2019,3,15,-116.40615,33.258217,2,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,5000,1806
246415,Buteo swainsoni,Aves,Accipitriformes,2019,3,15,-116.40615,33.258217,2,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
246488,Empidonax traillii,Aves,Passeriformes,2007,5,26,-116.19454,35.800976,5,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5000,11370
246530,Agelaius tricolor,Aves,Passeriformes,2009,11,11,-120.89854,36.630684,500,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
246570,Agelaius tricolor,Aves,Passeriformes,2013,4,14,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
246591,Melanerpes uropygialis,Aves,Piciformes,2014,8,6,-114.6066,32.720795,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
246696,Gymnogyps californianus,Aves,Accipitriformes,2009,4,26,-119.36593,34.898216,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
246698,Agelaius tricolor,Aves,Passeriformes,2011,4,21,-119.81054,35.155758,2,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
246768,Melanerpes uropygialis,Aves,Piciformes,2019,12,14,-114.440796,32.861313,12,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5000,13635
246797,Melanerpes uropygialis,Aves,Piciformes,2020,10,16,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
246800,Melanerpes uropygialis,Aves,Piciformes,2018,1,27,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
246802,Agelaius tricolor,Aves,Passeriformes,2015,2,22,-121.06447,37.02791,0,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
246802,Agelaius tricolor,Aves,Passeriformes,2015,2,22,-121.06447,37.02791,0,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
246802,Agelaius tricolor,Aves,Passeriformes,2015,2,22,-121.06447,37.02791,0,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
246802,Agelaius tricolor,Aves,Passeriformes,2015,2,22,-121.06447,37.02791,0,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
246811,Agelaius tricolor,Aves,Passeriformes,2018,12,11,-120.61955,37.184353,50,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
246819,Melanerpes uropygialis,Aves,Piciformes,2015,12,24,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
246871,Agelaius tricolor,Aves,Passeriformes,2004,11,15,-119.81054,35.155758,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
246908,Agelaius tricolor,Aves,Passeriformes,2019,10,18,-120.62203,37.167942,31,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
246926,Agelaius tricolor,Aves,Passeriformes,2017,1,26,-120.62203,37.167942,30,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
246977,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,11,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
246977,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,11,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
246977,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,11,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
246977,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,11,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,5000,6841
246977,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,11,22,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
247026,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,15,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
247031,Agelaius tricolor,Aves,Passeriformes,1980,4,27,-119.963005,35.06009,150,HUMAN_OBSERVATION,COTTON,2010,2037.958,1092,5000,17931
247044,Agelaius tricolor,Aves,Passeriformes,2020,2,29,-119.55631,34.90029,0,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,5000,10399
247078,Melanerpes uropygialis,Aves,Piciformes,2018,5,12,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
247166,Melanerpes uropygialis,Aves,Piciformes,2012,5,20,-114.61869,32.731033,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
247172,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,10,7,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
247179,Melanerpes uropygialis,Aves,Piciformes,2011,5,24,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
247183,Agelaius tricolor,Aves,Passeriformes,2016,11,13,-121.370255,37.589752,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
247330,Buteo swainsoni,Aves,Accipitriformes,2018,3,19,-116.365654,33.297318,30,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
247364,Melanerpes uropygialis,Aves,Piciformes,2014,10,8,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
247436,Buteo swainsoni,Aves,Accipitriformes,2019,5,28,-120.619705,37.1824,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
247446,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,16,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
247479,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,12,25,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
247484,Empidonax traillii,Aves,Passeriformes,2012,5,20,-114.61869,32.731033,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
247485,Melanerpes uropygialis,Aves,Piciformes,2014,9,24,-114.6066,32.720795,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
247510,Melanerpes uropygialis,Aves,Piciformes,2015,11,25,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
247575,Melanerpes uropygialis,Aves,Piciformes,2016,1,22,-114.61296,32.72587,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
247608,Empidonax traillii,Aves,Passeriformes,2015,5,24,-116.55427,33.84583,2,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,5000,7519
247637,Empidonax traillii,Aves,Passeriformes,2012,5,26,-116.19454,35.800976,1,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5000,11370
247646,Empidonax traillii,Aves,Passeriformes,2016,9,6,-116.55427,33.84583,1,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,5000,7519
247680,Agelaius tricolor,Aves,Passeriformes,2017,1,16,-120.62211,37.186108,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
247729,Agelaius tricolor,Aves,Passeriformes,2017,2,19,-120.62001,37.182293,10,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
247806,Agelaius tricolor,Aves,Passeriformes,2005,2,6,-120.62203,37.167942,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
247844,Gymnogyps californianus,Aves,Accipitriformes,2016,1,16,-119.37666,34.90416,7,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
247862,Agelaius tricolor,Aves,Passeriformes,2004,2,29,-119.81054,35.155758,0,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
247893,Melanerpes uropygialis,Aves,Piciformes,2020,11,12,-114.68413,32.699966,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
247919,Buteo swainsoni,Aves,Accipitriformes,2014,5,4,-119.55134,34.897808,2,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,5000,10399
247929,Buteo swainsoni,Aves,Accipitriformes,2010,3,14,-116.36641,33.29742,4,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
247948,Gymnogyps californianus,Aves,Accipitriformes,2020,4,29,-119.36593,34.898216,6,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
247998,Haliaeetus leucocephalus,Aves,Accipitriformes,1974,2,17,-119.81054,35.155758,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
248122,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,4,18,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
248149,Buteo swainsoni,Aves,Accipitriformes,2017,3,20,-120.62203,37.167942,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
248150,Melanerpes uropygialis,Aves,Piciformes,2015,11,11,-114.6066,32.720795,4,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
248185,Gymnogyps californianus,Aves,Accipitriformes,2020,3,7,-119.37666,34.90416,3,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
248186,Agelaius tricolor,Aves,Passeriformes,2017,2,18,-120.89854,36.630684,6,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
248193,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,1,16,-121.354,37.4196,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
248348,Buteo swainsoni,Aves,Accipitriformes,2015,2,14,-121.0151,37.09911,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
248348,Buteo swainsoni,Aves,Accipitriformes,2015,2,14,-121.0151,37.09911,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
248348,Buteo swainsoni,Aves,Accipitriformes,2015,2,14,-121.0151,37.09911,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
248348,Buteo swainsoni,Aves,Accipitriformes,2015,2,14,-121.0151,37.09911,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
248374,Melanerpes uropygialis,Aves,Piciformes,2019,1,30,-114.61296,32.72587,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
248380,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,4,18,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
248409,Melanerpes uropygialis,Aves,Piciformes,1984,12,3,-114.44939,32.858753,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5000,13635
248415,Colaptes chrysoides,Aves,Piciformes,2017,11,2,-115.62517,35.187767,2,HUMAN_OBSERVATION,DOME,2020,44211.0845875,1109,5000,40530
248423,Melanerpes uropygialis,Aves,Piciformes,2011,6,20,-114.56131,34.787304,0,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
248447,Melanerpes uropygialis,Aves,Piciformes,2012,3,22,-114.56131,34.787304,4,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
248507,Buteo swainsoni,Aves,Accipitriformes,2019,3,22,-116.3668,33.29732,12,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
248530,Agelaius tricolor,Aves,Passeriformes,2011,3,31,-119.73505,35.09055,1,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
248550,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,4,18,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
248555,Buteo swainsoni,Aves,Accipitriformes,2013,4,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
248555,Buteo swainsoni,Aves,Accipitriformes,2013,4,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
248555,Buteo swainsoni,Aves,Accipitriformes,2013,4,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
248555,Buteo swainsoni,Aves,Accipitriformes,2013,4,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
248597,Melanerpes uropygialis,Aves,Piciformes,2017,4,19,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
248671,Empidonax traillii,Aves,Passeriformes,2020,9,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
248671,Empidonax traillii,Aves,Passeriformes,2020,9,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
248671,Empidonax traillii,Aves,Passeriformes,2020,9,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
248671,Empidonax traillii,Aves,Passeriformes,2020,9,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
248719,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,9,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
248719,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,9,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
248719,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,9,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
248719,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,9,22,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
248733,Melanerpes uropygialis,Aves,Piciformes,2019,5,7,-114.68413,32.699966,2,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
248780,Melanerpes uropygialis,Aves,Piciformes,2016,1,23,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
248790,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,23,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
248804,Empidonax traillii,Aves,Passeriformes,1999,5,22,-118.02205,34.471893,1,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,5000,35447
248808,Agelaius tricolor,Aves,Passeriformes,2019,1,31,-120.86657,36.67378,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
248814,Agelaius tricolor,Aves,Passeriformes,2020,2,29,-120.62203,37.167942,20,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
248817,Buteo swainsoni,Aves,Accipitriformes,2010,8,21,-120.60976,37.168064,9,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
248921,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,1,30,-120.87656,36.641083,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
248924,Melanerpes uropygialis,Aves,Piciformes,2016,2,26,-114.61296,32.72587,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
249009,Buteo swainsoni,Aves,Accipitriformes,2018,5,12,-120.62201,37.17401,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
249034,Agelaius tricolor,Aves,Passeriformes,2020,5,14,-119.55631,34.90029,7,HUMAN_OBSERVATION,HWY166,2004,65.16033,856,5000,10399
249039,Gymnogyps californianus,Aves,Accipitriformes,2015,6,20,-119.37491,34.90332,4,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
249093,Melanerpes uropygialis,Aves,Piciformes,2020,2,19,-114.6066,32.720795,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
249098,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,23,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
249132,Agelaius tricolor,Aves,Passeriformes,2011,4,21,-119.81054,35.155758,2,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
249238,Agelaius tricolor,Aves,Passeriformes,2019,1,27,-120.86004,36.704494,100,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
249246,Melanerpes uropygialis,Aves,Piciformes,2016,6,29,-114.6066,32.720795,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
249273,Buteo swainsoni,Aves,Accipitriformes,2010,8,15,-120.62203,37.167942,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
249297,Agelaius tricolor,Aves,Passeriformes,2008,1,19,-119.81054,35.155758,30,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,5000,15530
249302,Buteo swainsoni,Aves,Accipitriformes,2020,3,4,-116.3668,33.29732,271,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
249320,Agelaius tricolor,Aves,Passeriformes,2017,2,19,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
249347,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,11,23,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
249353,Empidonax traillii,Aves,Passeriformes,2015,9,12,-116.19454,35.800976,1,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5000,11370
249372,Melanerpes uropygialis,Aves,Piciformes,2018,4,18,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
