FID,species,class,order,year,month,day,decimalLongitude,decimalLatitude,individualCount,basisOfRecord,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
181167,Buteo swainsoni,Aves,Accipitriformes,2018,3,29,-120.622375,37.182133,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
181218,Haliaeetus leucocephalus,Aves,Accipitriformes,2008,2,18,-120.632527,37.177539,0,OBSERVATION,SANDY,2016,0,1107,3000,8906
181368,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,2,13,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
181387,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,2,11,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
181406,Agelaius tricolor,Aves,Passeriformes,2018,4,14,-118.576126,34.800835,50,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
181409,Melanerpes uropygialis,Aves,Piciformes,2015,1,3,-114.56466,32.796436,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
181680,Melanerpes uropygialis,Aves,Piciformes,2020,12,9,-114.48025,32.906734,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
181762,Melanerpes uropygialis,Aves,Piciformes,2018,1,12,-114.48025,32.906734,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
181825,Agelaius tricolor,Aves,Passeriformes,2017,4,22,-118.576126,34.800835,1000,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
181875,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,12,23,-114.48025,32.906734,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
181887,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,12,6,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
184073,Rana draytonii,Amphibia,Anura,2018,3,10,-116.764739,33.913021,0,HUMAN_OBSERVATION,ELM,2005,271.6541,76,3000,9609
184248,Agelaius tricolor,Aves,Passeriformes,2010,12,17,-118.576126,34.800835,0,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
184769,Puma concolor couguar,Mammalia,Carnivora,2019,7,20,-116.414667,33.270427,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
184769,Puma concolor couguar,Mammalia,Carnivora,2019,7,20,-116.414667,33.270427,0,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,3000,5439
184769,Puma concolor couguar,Mammalia,Carnivora,2019,7,20,-116.414667,33.270427,0,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,3000,31037
184887,Danaus plexippus,Insecta,Lepidoptera,2016,5,11,-117.333812,34.282278,0,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
184913,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,7,16,-116.545074,33.75732,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,3000,17215
185061,Agelaius tricolor,Aves,Passeriformes,1992,5,17,-118.576126,34.800835,400,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
185214,Haliaeetus leucocephalus,Aves,Accipitriformes,2008,2,16,-120.632527,37.177539,0,OBSERVATION,SANDY,2016,0,1107,3000,8906
185222,Haliaeetus leucocephalus,Aves,Accipitriformes,2008,2,16,-120.632527,37.177539,0,OBSERVATION,SANDY,2016,0,1107,3000,8906
185256,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,9,30,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
185274,Agelaius tricolor,Aves,Passeriformes,2017,4,23,-120.626495,37.17769,15,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
190852,Agelaius tricolor,Aves,Passeriformes,2004,2,17,-120.62649,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
190854,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,1,13,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
190929,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,11,17,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
191405,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,3,6,-118.40223,34.666607,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,3000,31162
191411,Buteo swainsoni,Aves,Accipitriformes,2018,4,20,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
192444,Agelaius tricolor,Aves,Passeriformes,1992,10,25,-118.576126,34.800835,150,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
192462,Buteo swainsoni,Aves,Accipitriformes,2019,4,30,-118.06777,36.608414,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,3000,11501
192472,Agelaius tricolor,Aves,Passeriformes,2019,2,23,-120.626495,37.17769,20,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
192511,Agelaius tricolor,Aves,Passeriformes,2008,6,27,-118.40223,34.666607,0,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,3000,31162
192557,Agelaius tricolor,Aves,Passeriformes,2013,5,12,-118.576126,34.800835,6,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
193179,Rallus obsoletus yumanensis,Aves,Gruiformes,2012,4,18,-114.457,32.875,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
194268,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,2,20,-116.570535,33.382368,0,HUMAN_OBSERVATION,COYOTE,2003,18704.78,506,3000,24707
194274,Antigone canadensis tabida,Aves,Gruiformes,2019,3,2,-120.623958,37.182335,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
194334,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2021,3,26,-116.598234,33.812407,0,HUMAN_OBSERVATION,TRAM,2013,59.22004,531,3000,7513
194439,Gopherus agassizii,Reptilia,Testudines,2015,5,27,-115.523224,35.104424,0,HUMAN_OBSERVATION,HACKBERRY COMPLEX 1,2005,63771.3,565,3000,82445
194460,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2016,3,2,-116.394966,33.306229,0,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,3000,31037
194724,Gymnogyps californianus,Aves,Accipitriformes,1976,2,1,-118.941931,34.935955,0,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,3000,11054
194945,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2015,12,9,-116.537862,33.208693,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
195088,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,12,9,-116.559982,33.878036,0,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,3000,9532
195528,Ammospermophilus nelsoni,Mammalia,Rodentia,2019,6,14,-120.799886,36.515146,0,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,3000,12170
195579,Buteo swainsoni,Aves,Accipitriformes,2019,4,8,-119.745237,35.126921,0,HUMAN_OBSERVATION,WASH,2010,947.4305,1087,3000,12845
196687,Uma inornata,Reptilia,Squamata,2019,6,2,-116.572421,33.894191,0,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,3000,9532
196893,Ammospermophilus nelsoni,Mammalia,Rodentia,2016,5,5,-119.943817,35.330466,0,HUMAN_OBSERVATION,SODA,2011,1533.496,974,3000,20211
196917,Dipodomys ingens,Mammalia,Rodentia,2020,2,29,-119.634633,35.038992,0,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,3000,16412
197461,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,23,-117.318328,34.282914,0,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
197866,Uma inornata,Reptilia,Squamata,2021,2,27,-116.700464,33.927132,0,HUMAN_OBSERVATION,VERBENIA,2004,3831.371,82,3000,16242
197958,Uma inornata,Reptilia,Squamata,2018,6,15,-116.569177,33.886581,0,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,3000,9532
198749,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2017,4,6,-116.434616,33.214434,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
199152,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2015,5,3,-116.433295,33.16527,0,HUMAN_OBSERVATION,STEWART,2012,10630.18,417,3000,25600
199446,Danaus plexippus,Insecta,Lepidoptera,2019,9,1,-116.595953,33.140242,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
199797,Ammospermophilus nelsoni,Mammalia,Rodentia,2020,2,27,-119.604043,35.059567,0,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,3000,16412
199984,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,3,10,-116.589839,33.21821,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
200135,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2016,8,26,-116.416659,33.252158,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
200406,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,12,25,-116.597685,33.77597,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,3000,17215
200421,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,7,4,-116.531577,33.33047,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
200421,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2019,7,4,-116.531577,33.33047,0,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,3000,31037
200525,Buteo swainsoni,Aves,Accipitriformes,2018,4,3,-118.365307,34.705697,0,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,3000,31162
200634,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2016,2,14,-116.556001,33.874396,0,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,3000,9532
200763,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2015,7,3,-116.541146,33.312973,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
201186,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,1,10,-120.34765,35.838175,0,HUMAN_OBSERVATION,TURKEY,2012,2530.048,975,3000,19839
206587,Melanerpes uropygialis,Aves,Piciformes,2011,3,24,-114.52792,34.773346,0,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,3000,13501
207017,Agelaius tricolor,Aves,Passeriformes,1986,11,4,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
207070,Melanerpes uropygialis,Aves,Piciformes,2018,9,15,-114.666885,33.24443,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,3000,16234
207140,Agelaius tricolor,Aves,Passeriformes,2020,5,15,-118.576126,34.800835,6,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
207165,Agelaius tricolor,Aves,Passeriformes,2019,11,9,-120.626495,37.17769,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
208007,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,28,-116.667222,33.919722,0,HUMAN_OBSERVATION,VERBENIA,2004,3831.371,82,3000,16242
208007,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,28,-116.667222,33.919722,0,HUMAN_OBSERVATION,VIEW,2012,376.1476,400,3000,11504
208007,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,28,-116.667222,33.919722,0,HUMAN_OBSERVATION,BLAISDELL,2005,5491.788,505,3000,20936
219923,Buteo swainsoni,Aves,Accipitriformes,2006,2,18,-120.632527,37.177539,0,OBSERVATION,SANDY,2016,0,1107,3000,8906
219928,Haliaeetus leucocephalus,Aves,Accipitriformes,2008,2,18,-120.632527,37.177539,0,OBSERVATION,SANDY,2016,0,1107,3000,8906
224304,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2014,10,31,-116.550611,33.20225,0,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
224328,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,6,12,-117.845224,34.397015,0,HUMAN_OBSERVATION,BOBCAT,2020,115997.570061,1110,3000,50109
224358,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,10,-116.585782,33.840064,0,HUMAN_OBSERVATION,WINDY POINT,2011,541.494,410,3000,9532
224358,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,10,-116.585782,33.840064,0,HUMAN_OBSERVATION,BLAISDELL,2005,5491.788,505,3000,20936
224358,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2020,2,10,-116.585782,33.840064,0,HUMAN_OBSERVATION,TRAM,2013,59.22004,531,3000,7513
224428,Melanerpes uropygialis,Aves,Piciformes,2013,12,22,-114.479606,32.905581,0,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
224460,Agelaius tricolor,Aves,Passeriformes,2021,1,7,-120.880031,36.658448,0,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,3000,20484
224539,Ammospermophilus nelsoni,Mammalia,Rodentia,2020,12,22,-120.886933,36.654296,0,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,3000,20484
224936,Agelaius tricolor,Aves,Passeriformes,2020,3,15,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
225041,Empidonax traillii,Aves,Passeriformes,2012,5,20,-114.45252,32.87176,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
225250,Agelaius tricolor,Aves,Passeriformes,2010,2,13,-120.912186,36.740212,0,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,3000,20484
225340,Agelaius tricolor,Aves,Passeriformes,2006,2,18,-120.632527,37.177539,0,OBSERVATION,SANDY,2016,0,1107,3000,8906
225342,Agelaius tricolor,Aves,Passeriformes,2007,2,18,-120.632527,37.177539,0,OBSERVATION,SANDY,2016,0,1107,3000,8906
225371,Agelaius tricolor,Aves,Passeriformes,2018,5,31,-120.626495,37.17769,7,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
225435,Ovis canadensis nelsoni,Mammalia,Artiodactyla,2016,12,6,-116.517269,33.746662,0,HUMAN_OBSERVATION,MOUNTAIN,2013,27523.67,331,3000,17215
225702,Agelaius tricolor,Aves,Passeriformes,2016,12,3,-120.626495,37.17769,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
225729,Haliaeetus leucocephalus,Aves,Accipitriformes,2016,11,5,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
225738,Agelaius tricolor,Aves,Passeriformes,2011,11,5,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
225787,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,2,21,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
225994,Agelaius tricolor,Aves,Passeriformes,2008,5,1,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
226186,Agelaius tricolor,Aves,Passeriformes,2018,1,3,-120.626495,37.17769,20,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
226192,Agelaius tricolor,Aves,Passeriformes,2017,5,13,-120.626495,37.17769,200,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
226203,Buteo swainsoni,Aves,Accipitriformes,2019,5,15,-119.55486,34.99306,1,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,3000,16412
226236,Melanerpes uropygialis,Aves,Piciformes,2010,12,12,-114.56421,32.796528,6,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
226270,Buteo swainsoni,Aves,Accipitriformes,2020,3,13,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
226349,Agelaius tricolor,Aves,Passeriformes,2011,4,25,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
226372,Agelaius tricolor,Aves,Passeriformes,2010,4,10,-120.626495,37.17769,50,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
226402,Buteo swainsoni,Aves,Accipitriformes,2016,3,25,-116.44121,33.21195,4,HUMAN_OBSERVATION,PINES,2002,61691.24,263,3000,87998
226447,Agelaius tricolor,Aves,Passeriformes,2001,6,3,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
226540,Agelaius tricolor,Aves,Passeriformes,2020,5,27,-118.576126,34.800835,20,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
226968,Agelaius tricolor,Aves,Passeriformes,1997,5,19,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
227005,Melanerpes uropygialis,Aves,Piciformes,2017,11,21,-114.48025,32.906734,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
227045,Empidonax traillii,Aves,Passeriformes,2018,5,21,-116.391075,33.285103,1,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,3000,31037
227103,Agelaius tricolor,Aves,Passeriformes,2019,1,8,-120.626495,37.17769,150,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
227368,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,2,15,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
227425,Buteo swainsoni,Aves,Accipitriformes,2014,6,29,-119.50825,34.941113,1,HUMAN_OBSERVATION,SODA,2005,449.4977,678,3000,12434
227425,Buteo swainsoni,Aves,Accipitriformes,2014,6,29,-119.50825,34.941113,1,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,3000,13891
227436,Agelaius tricolor,Aves,Passeriformes,2019,10,29,-120.626495,37.17769,90,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
227455,Agelaius tricolor,Aves,Passeriformes,2017,11,17,-120.626495,37.17769,200,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
227507,Agelaius tricolor,Aves,Passeriformes,2016,5,13,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
227532,Buteo swainsoni,Aves,Accipitriformes,2018,4,7,-118.055275,36.578285,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,3000,11501
227617,Buteo swainsoni,Aves,Accipitriformes,2014,4,11,-120.626495,37.17769,9,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
227642,Agelaius tricolor,Aves,Passeriformes,2017,4,12,-118.576126,34.800835,300,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
227655,Buteo swainsoni,Aves,Accipitriformes,2017,4,25,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
227665,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,12,22,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
227807,Buteo swainsoni,Aves,Accipitriformes,2015,3,1,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
227822,Agelaius tricolor,Aves,Passeriformes,2016,11,5,-120.626495,37.17769,25,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
227864,Agelaius tricolor,Aves,Passeriformes,2014,5,9,-118.576126,34.800835,1200,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
227909,Agelaius tricolor,Aves,Passeriformes,2017,4,2,-120.626495,37.17769,50,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
228293,Agelaius tricolor,Aves,Passeriformes,2016,5,21,-118.576126,34.800835,600,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
228468,Buteo swainsoni,Aves,Accipitriformes,2018,4,7,-118.055275,36.578285,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,3000,11501
228602,Buteo swainsoni,Aves,Accipitriformes,2012,7,3,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
228613,Agelaius tricolor,Aves,Passeriformes,2012,11,10,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
228639,Agelaius tricolor,Aves,Passeriformes,2016,2,4,-120.00486,35.333824,3,HUMAN_OBSERVATION,BECK,2000,396.3609,926,3000,11303
228639,Agelaius tricolor,Aves,Passeriformes,2016,2,4,-120.00486,35.333824,3,HUMAN_OBSERVATION,SODA,2011,1533.496,974,3000,20211
228915,Agelaius tricolor,Aves,Passeriformes,2017,3,11,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
229041,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,2,15,-118.92411,34.940903,1,HUMAN_OBSERVATION,PARKWAY,2009,689.9021,946,3000,11054
229061,Buteo swainsoni,Aves,Accipitriformes,2013,5,19,-119.50825,34.941113,1,HUMAN_OBSERVATION,SODA,2005,449.4977,678,3000,12434
229061,Buteo swainsoni,Aves,Accipitriformes,2013,5,19,-119.50825,34.941113,1,HUMAN_OBSERVATION,HUDSON,2017,1182.301,1021,3000,13891
229104,Haliaeetus leucocephalus,Aves,Accipitriformes,2015,11,8,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
229155,Melanerpes uropygialis,Aves,Piciformes,2020,12,1,-114.48493,32.913494,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
229166,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,2,9,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
229270,Melanerpes uropygialis,Aves,Piciformes,2010,12,13,-114.56467,32.796684,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
229436,Agelaius tricolor,Aves,Passeriformes,1992,4,26,-118.576126,34.800835,350,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
229521,Buteo swainsoni,Aves,Accipitriformes,2020,4,27,-120.626495,37.17769,3,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
229596,Melanerpes uropygialis,Aves,Piciformes,2012,6,23,-114.666885,33.24443,1,HUMAN_OBSERVATION,DRAPER,2017,754.3,368,3000,16234
229948,Buteo swainsoni,Aves,Accipitriformes,2012,3,23,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
229961,Agelaius tricolor,Aves,Passeriformes,2018,3,2,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
229988,Haliaeetus leucocephalus,Aves,Accipitriformes,2018,2,3,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
230157,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,2,23,-118.40223,34.666607,1,HUMAN_OBSERVATION,POWERHOUSE,2013,30267.57,418,3000,31162
230247,Buteo swainsoni,Aves,Accipitriformes,2018,5,31,-120.626495,37.17769,7,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
230261,Agelaius tricolor,Aves,Passeriformes,2002,4,20,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
230265,Agelaius tricolor,Aves,Passeriformes,1992,9,26,-118.576126,34.800835,100,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
230385,Agelaius tricolor,Aves,Passeriformes,2016,3,26,-120.83127,36.565918,200,HUMAN_OBSERVATION,NEW IDRIA,2003,632.0136,911,3000,12170
230558,Agelaius tricolor,Aves,Passeriformes,2015,3,7,-118.576126,34.800835,500,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
230644,Melanerpes uropygialis,Aves,Piciformes,1972,3,27,-114.45331,32.87377,2,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,3000,8834
230674,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,3,11,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
230684,Buteo swainsoni,Aves,Accipitriformes,2015,3,14,-120.62587,37.183105,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
230822,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,11,17,-120.626495,37.17769,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
230853,Agelaius tricolor,Aves,Passeriformes,2018,7,5,-120.626495,37.17769,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
230859,Agelaius tricolor,Aves,Passeriformes,2019,4,15,-118.576126,34.800835,30,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
230964,Agelaius tricolor,Aves,Passeriformes,2017,4,15,-118.576126,34.800835,0,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
231035,Melanerpes uropygialis,Aves,Piciformes,2011,10,29,-114.56466,32.796436,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
231129,Agelaius tricolor,Aves,Passeriformes,2006,4,8,-120.627464,37.186104,300,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
231209,Agelaius tricolor,Aves,Passeriformes,1999,9,5,-118.576126,34.800835,10,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
231237,Melanerpes uropygialis,Aves,Piciformes,2010,12,4,-114.56421,32.796528,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,3000,15496
231347,Agelaius tricolor,Aves,Passeriformes,2019,4,17,-121.0625,37.043,800,HUMAN_OBSERVATION,BASALT,2004,410.184,929,3000,12462
231448,Buteo swainsoni,Aves,Accipitriformes,2020,3,26,-120.626495,37.17769,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
231453,Buteo swainsoni,Aves,Accipitriformes,2013,5,20,-120.62587,37.183105,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
231460,Agelaius tricolor,Aves,Passeriformes,2018,6,16,-120.626495,37.17769,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
231508,Agelaius tricolor,Aves,Passeriformes,2013,3,24,-121.0625,37.043,300,HUMAN_OBSERVATION,BASALT,2004,410.184,929,3000,12462
231529,Agelaius tricolor,Aves,Passeriformes,2015,3,17,-118.576126,34.800835,1200,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
231629,Buteo swainsoni,Aves,Accipitriformes,2019,5,15,-119.55486,34.99306,1,HUMAN_OBSERVATION,SODA,2016,2000.281,1086,3000,16412
231722,Empidonax traillii,Aves,Passeriformes,1980,5,26,-118.576126,34.800835,6,HUMAN_OBSERVATION,RANGE,2011,241.0146,311,3000,10614
231745,Haliaeetus leucocephalus,Aves,Accipitriformes,2014,1,10,-120.626495,37.17769,0,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
231756,Buteo swainsoni,Aves,Accipitriformes,2003,4,29,-120.626495,37.17769,5,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
231764,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,2,4,-117.33152,34.281723,1,HUMAN_OBSERVATION,OLD,2003,91428,512,3000,26516
231771,Buteo swainsoni,Aves,Accipitriformes,2020,6,16,-121.2398,37.473,1,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,3000,92221
231801,Agelaius tricolor,Aves,Passeriformes,2017,11,17,-120.626495,37.17769,200,HUMAN_OBSERVATION,SANDY,2016,0,1107,3000,8906
