fireYear,desert,fireID,funcGroup,yearsSinceFire,obsYear,ez_taxa,pre_or_post,n_years,ndvi,totalObs,area_km2,treatmentGroup,stzdObs
2010,Sonoran,356,Birds:Passerines,2,2012,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Passerines,3,2013,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Passerines,4,2014,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Passerines,5,2015,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Raptors,-5,2005,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Raptors,-4,2006,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Raptors,-3,2007,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Raptors,-2,2008,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Raptors,-1,2009,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Raptors,1,2011,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Raptors,2,2012,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Raptors,3,2013,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Raptors,4,2014,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Raptors,5,2015,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Large Mammals,-5,2005,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Large Mammals,-4,2006,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Large Mammals,-3,2007,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Large Mammals,-2,2008,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Large Mammals,-1,2009,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Large Mammals,1,2011,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Large Mammals,2,2012,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Large Mammals,3,2013,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Large Mammals,4,2014,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Large Mammals,5,2015,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Tortoises,-5,2005,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Tortoises,-4,2006,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Tortoises,-3,2007,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Tortoises,-2,2008,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Tortoises,-1,2009,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Tortoises,1,2011,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Tortoises,2,2012,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Tortoises,3,2013,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Tortoises,4,2014,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Tortoises,5,2015,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Butterflies & Moths,-5,2005,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Butterflies & Moths,-4,2006,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Butterflies & Moths,-3,2007,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Butterflies & Moths,-2,2008,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Butterflies & Moths,-1,2009,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Butterflies & Moths,1,2011,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Butterflies & Moths,2,2012,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Butterflies & Moths,3,2013,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Butterflies & Moths,4,2014,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Butterflies & Moths,5,2015,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Woodpeckers,-5,2005,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Woodpeckers,-4,2006,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Woodpeckers,-3,2007,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Woodpeckers,-2,2008,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Woodpeckers,-1,2009,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Woodpeckers,1,2011,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Woodpeckers,2,2012,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Woodpeckers,3,2013,Aves,post,3,0.207900763140467,1,218.8631564,burned,46
2010,Sonoran,356,Birds:Woodpeckers,4,2014,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Woodpeckers,5,2015,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Small Mammals,-5,2005,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Small Mammals,-4,2006,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Small Mammals,-3,2007,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Small Mammals,-2,2008,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Small Mammals,-1,2009,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Small Mammals,1,2011,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Small Mammals,2,2012,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Small Mammals,3,2013,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Small Mammals,4,2014,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Small Mammals,5,2015,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Rails and Geese,-5,2005,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Rails and Geese,-4,2006,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Rails and Geese,-3,2007,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Rails and Geese,-2,2008,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Rails and Geese,-1,2009,NA,pre,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Rails and Geese,1,2011,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Rails and Geese,2,2012,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Rails and Geese,3,2013,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Rails and Geese,4,2014,NA,post,NA,NA,0,NA,burned,0
2010,Sonoran,356,Birds:Rails and Geese,5,2015,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Passerines,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Passerines,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Passerines,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Passerines,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Passerines,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Passerines,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Passerines,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Passerines,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Passerines,4,2015,Aves,post,4,0.227981711330156,1,721.5012132,burned,14
2011,Mojave,311,Birds:Passerines,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Raptors,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Raptors,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Raptors,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Raptors,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Raptors,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Raptors,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Raptors,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Raptors,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Raptors,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Raptors,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Large Mammals,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Large Mammals,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Large Mammals,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Large Mammals,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Large Mammals,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Large Mammals,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Large Mammals,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Large Mammals,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Large Mammals,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Large Mammals,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Tortoises,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Tortoises,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Tortoises,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Tortoises,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Tortoises,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Tortoises,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Tortoises,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Tortoises,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Tortoises,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Tortoises,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Butterflies & Moths,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Butterflies & Moths,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Butterflies & Moths,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Butterflies & Moths,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Butterflies & Moths,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Butterflies & Moths,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Butterflies & Moths,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Butterflies & Moths,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Butterflies & Moths,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Butterflies & Moths,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Woodpeckers,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Woodpeckers,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Woodpeckers,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Woodpeckers,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Woodpeckers,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Woodpeckers,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Woodpeckers,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Woodpeckers,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Woodpeckers,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Woodpeckers,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Small Mammals,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Small Mammals,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Small Mammals,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Small Mammals,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Small Mammals,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Small Mammals,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Small Mammals,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Small Mammals,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Small Mammals,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Small Mammals,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Rails and Geese,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Rails and Geese,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Rails and Geese,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Rails and Geese,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Rails and Geese,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Rails and Geese,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Rails and Geese,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Rails and Geese,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Rails and Geese,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Mojave,311,Birds:Rails and Geese,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Passerines,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Passerines,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Passerines,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Passerines,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Passerines,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Passerines,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Passerines,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Passerines,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Passerines,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Passerines,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Raptors,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Raptors,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Raptors,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Raptors,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Raptors,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Raptors,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Raptors,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Raptors,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Raptors,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Raptors,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Large Mammals,-5,2006,Other,pre,5,0.23605725301955,1,218.8631564,burned,46
2011,Sonoran,314,Large Mammals,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Large Mammals,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Large Mammals,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Large Mammals,-1,2010,Other,pre,1,0.257590618361952,1,218.8631564,burned,46
2011,Sonoran,314,Large Mammals,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Large Mammals,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Large Mammals,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Large Mammals,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Large Mammals,5,2016,Other,post,5,0.208976716775255,1,218.8631564,burned,46
2011,Sonoran,314,Tortoises,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Tortoises,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Tortoises,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Tortoises,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Tortoises,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Tortoises,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Tortoises,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Tortoises,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Tortoises,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Tortoises,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Butterflies & Moths,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Butterflies & Moths,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Butterflies & Moths,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Butterflies & Moths,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Butterflies & Moths,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Butterflies & Moths,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Butterflies & Moths,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Butterflies & Moths,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Butterflies & Moths,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Butterflies & Moths,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Woodpeckers,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Woodpeckers,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Woodpeckers,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Woodpeckers,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Woodpeckers,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Woodpeckers,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Woodpeckers,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Woodpeckers,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Woodpeckers,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Woodpeckers,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Small Mammals,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Small Mammals,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Small Mammals,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Small Mammals,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Small Mammals,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Small Mammals,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Small Mammals,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Small Mammals,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Small Mammals,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Small Mammals,5,2016,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Rails and Geese,-5,2006,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Rails and Geese,-4,2007,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Rails and Geese,-3,2008,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Rails and Geese,-2,2009,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Rails and Geese,-1,2010,NA,pre,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Rails and Geese,1,2012,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Rails and Geese,2,2013,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Rails and Geese,3,2014,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Rails and Geese,4,2015,NA,post,NA,NA,0,NA,burned,0
2011,Sonoran,314,Birds:Rails and Geese,5,2016,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Passerines,-5,2007,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Passerines,-4,2008,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Passerines,-3,2009,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Passerines,-2,2010,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Passerines,-1,2011,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Passerines,1,2013,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Passerines,2,2014,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Passerines,3,2015,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Passerines,4,2016,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Passerines,5,2017,Aves,post,5,0.362104736130943,1,399.4220205,burned,26
2012,San Joaquin,975,Birds:Raptors,-5,2007,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Raptors,-4,2008,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Raptors,-3,2009,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Raptors,-2,2010,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Raptors,-1,2011,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Raptors,1,2013,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Raptors,2,2014,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Raptors,3,2015,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Raptors,4,2016,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Raptors,5,2017,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Large Mammals,-5,2007,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Large Mammals,-4,2008,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Large Mammals,-3,2009,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Large Mammals,-2,2010,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Large Mammals,-1,2011,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Large Mammals,1,2013,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Large Mammals,2,2014,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Large Mammals,3,2015,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Large Mammals,4,2016,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Large Mammals,5,2017,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Tortoises,-5,2007,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Tortoises,-4,2008,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Tortoises,-3,2009,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Tortoises,-2,2010,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Tortoises,-1,2011,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Tortoises,1,2013,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Tortoises,2,2014,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Tortoises,3,2015,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Tortoises,4,2016,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Tortoises,5,2017,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Butterflies & Moths,-5,2007,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Butterflies & Moths,-4,2008,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Butterflies & Moths,-3,2009,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Butterflies & Moths,-2,2010,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Butterflies & Moths,-1,2011,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Butterflies & Moths,1,2013,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Butterflies & Moths,2,2014,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Butterflies & Moths,3,2015,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Butterflies & Moths,4,2016,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Butterflies & Moths,5,2017,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Woodpeckers,-5,2007,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Woodpeckers,-4,2008,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Woodpeckers,-3,2009,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Woodpeckers,-2,2010,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Woodpeckers,-1,2011,NA,pre,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Woodpeckers,1,2013,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Woodpeckers,2,2014,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Woodpeckers,3,2015,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Woodpeckers,4,2016,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Birds:Woodpeckers,5,2017,NA,post,NA,NA,0,NA,burned,0
2012,San Joaquin,975,Small Mammals,-5,2007,NA,pre,NA,NA,0,NA,burned,0
