obsID,species,class,order,year,month,day,dcmlLng,dcmlLtt,indvdlC,bssOfRc,firename,fireyear,firesize,fireID,buffSize_km,buffArea_acres
173447,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,1,20,-114.52483,34.781944,2,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
173450,Gymnogyps californianus,Aves,Accipitriformes,2019,7,30,-119.37666,34.90416,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
173457,Agelaius tricolor,Aves,Passeriformes,2019,9,12,-121.06878,37.035378,18,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
173457,Agelaius tricolor,Aves,Passeriformes,2019,9,12,-121.06878,37.035378,18,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
173457,Agelaius tricolor,Aves,Passeriformes,2019,9,12,-121.06878,37.035378,18,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
173457,Agelaius tricolor,Aves,Passeriformes,2019,9,12,-121.06878,37.035378,18,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
173457,Agelaius tricolor,Aves,Passeriformes,2019,9,12,-121.06878,37.035378,18,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
173491,Buteo swainsoni,Aves,Accipitriformes,2011,3,10,-116.365685,33.300404,1,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
173517,Melanerpes uropygialis,Aves,Piciformes,2020,8,11,-114.49366,32.85374,1,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5000,13635
173523,Buteo swainsoni,Aves,Accipitriformes,2019,3,17,-120.60461,37.16917,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
173766,Gymnogyps californianus,Aves,Accipitriformes,2017,4,16,-119.363335,34.895557,2,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
173818,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,2,15,-120.62001,37.182293,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
173879,Melanerpes uropygialis,Aves,Piciformes,2016,12,21,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
174063,Gymnogyps californianus,Aves,Accipitriformes,2018,6,26,-119.376816,34.904182,4,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
174289,Melanerpes uropygialis,Aves,Piciformes,2019,6,21,-114.6066,32.720795,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
174344,Empidonax traillii,Aves,Passeriformes,2020,6,4,-114.54041,34.794834,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
174381,Haliaeetus leucocephalus,Aves,Accipitriformes,2020,1,3,-120.62032,37.18463,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
174384,Empidonax traillii,Aves,Passeriformes,2015,5,9,-114.533844,34.790123,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
174543,Buteo swainsoni,Aves,Accipitriformes,2016,1,16,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
174600,Buteo swainsoni,Aves,Accipitriformes,2018,11,2,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
174611,Melanerpes uropygialis,Aves,Piciformes,2020,10,17,-114.68413,32.699966,1,HUMAN_OBSERVATION,ALAMO,2016,136.4,360,5000,14318
174763,Gymnogyps californianus,Aves,Accipitriformes,2017,4,21,-119.36593,34.898216,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
174854,Gymnogyps californianus,Aves,Accipitriformes,2018,8,15,-119.36593,34.898216,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
174899,Buteo swainsoni,Aves,Accipitriformes,2018,4,19,-116.40612,33.257812,1,HUMAN_OBSERVATION,PINES,2002,61691.24,263,5000,45164
174899,Buteo swainsoni,Aves,Accipitriformes,2018,4,19,-116.40612,33.257812,1,HUMAN_OBSERVATION,PALM#1,2002,94.97114,264,5000,1806
174899,Buteo swainsoni,Aves,Accipitriformes,2018,4,19,-116.40612,33.257812,1,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
174903,Melanerpes uropygialis,Aves,Piciformes,2010,3,2,-114.46352,32.847507,12,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5000,13635
174904,Agelaius tricolor,Aves,Passeriformes,2018,2,26,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
174990,Haliaeetus leucocephalus,Aves,Accipitriformes,2019,4,12,-118.05599,36.562325,1,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
175004,Buteo swainsoni,Aves,Accipitriformes,2019,5,28,-120.61965,37.182453,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
175141,Melanerpes uropygialis,Aves,Piciformes,2017,4,15,-114.45191,32.86261,4,HUMAN_OBSERVATION,SENATOR,2012,47.72357,359,5000,13635
175145,Buteo swainsoni,Aves,Accipitriformes,2018,7,9,-121.0657,37.18061,5,HUMAN_OBSERVATION,MCCABE,2015,1728.974,997,5000,10588
175150,Agelaius tricolor,Aves,Passeriformes,2017,1,21,-120.89854,36.630684,1800,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
175226,Buteo swainsoni,Aves,Accipitriformes,2013,4,23,-114.54204,34.797596,1,HUMAN_OBSERVATION,TOPOCK,2016,2228.4,358,5000,16707
175273,Melanerpes uropygialis,Aves,Piciformes,2016,1,22,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
175274,Melanerpes uropygialis,Aves,Piciformes,2016,1,8,-114.61296,32.72587,2,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
175289,Agelaius tricolor,Aves,Passeriformes,2020,3,8,-120.86004,36.704494,50,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
175298,Agelaius tricolor,Aves,Passeriformes,2010,2,18,-120.89854,36.630684,400,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
175312,Melanerpes uropygialis,Aves,Piciformes,2013,12,21,-114.6066,32.72079,1,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
175358,Gymnogyps californianus,Aves,Accipitriformes,2013,12,10,-119.36593,34.898216,5,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
175429,Gymnogyps californianus,Aves,Accipitriformes,2019,6,10,-119.37666,34.90416,1,HUMAN_OBSERVATION,SCHOOL,2014,223.7788,1094,5000,10475
175505,Buteo swainsoni,Aves,Accipitriformes,2020,11,25,-120.61955,37.184353,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
175509,Buteo swainsoni,Aves,Accipitriformes,2016,5,27,-120.86004,36.704494,1,HUMAN_OBSERVATION,BROWN,2008,3786.915,935,5000,20951
175547,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,6,14,-121.00947,37.098045,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
175547,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,6,14,-121.00947,37.098045,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
175547,Haliaeetus leucocephalus,Aves,Accipitriformes,2013,6,14,-121.00947,37.098045,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
175698,Agelaius tricolor,Aves,Passeriformes,2014,3,22,-121.370255,37.589752,300,HUMAN_OBSERVATION,DEL PUERTO,2020,390647.255599,1112,5000,68965
175707,Agelaius tricolor,Aves,Passeriformes,2014,1,8,-120.62001,37.182293,4,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
175739,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,11,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
175739,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,11,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,BASALT,2004,410.184,929,5000,11639
175739,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,11,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
175739,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,11,6,-121.06447,37.02791,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
175757,Melanerpes uropygialis,Aves,Piciformes,2018,12,19,-114.613625,32.727512,3,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
175799,Empidonax traillii,Aves,Passeriformes,2020,5,26,-116.19454,35.800976,2,HUMAN_OBSERVATION,TECOPA,2010,105.7345,291,5000,11370
175999,Riparia riparia,Aves,Passeriformes,2019,9,11,-118.05599,36.562325,2,HUMAN_OBSERVATION,RIVER,2013,406.8415,332,5000,14127
176046,Buteo swainsoni,Aves,Accipitriformes,2020,3,6,-116.3668,33.29732,25,HUMAN_OBSERVATION,EAGLE,2011,13992.99,314,5000,16210
176100,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,12,30,-120.62203,37.167942,1,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
176101,Empidonax traillii,Aves,Passeriformes,2020,5,20,-114.6066,32.720795,13,HUMAN_OBSERVATION,HAUGHTELIN,2010,2319.5,356,5000,18081
176134,Haliaeetus leucocephalus,Aves,Accipitriformes,2011,3,12,-120.62203,37.167942,NA,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
176212,Riparia riparia,Aves,Passeriformes,2014,4,5,-115.847496,33.444992,5,HUMAN_OBSERVATION,DOS PALMAS,2008,456.4143,283,5000,16175
176214,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,9,8,-121.12049,37.060383,1,HUMAN_OBSERVATION,SAN LUIS,2005,332.2597,727,5000,4436
176214,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,9,8,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2000,1706.85,873,5000,7717
176214,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,9,8,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2008,766.0438,938,5000,5692
176214,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,9,8,-121.12049,37.060383,1,HUMAN_OBSERVATION,COTTONWOOD2,2008,796.5697,939,5000,6841
176214,Haliaeetus leucocephalus,Aves,Accipitriformes,2012,9,8,-121.12049,37.060383,1,HUMAN_OBSERVATION,ROMERO,2011,451.0401,971,5000,4760
176244,Haliaeetus leucocephalus,Aves,Accipitriformes,2017,12,19,-120.62203,37.167942,2,HUMAN_OBSERVATION,SANDY,2016,0,1107,5000,13684
